Customer_ID,Company_Name,Segment_Current,Start_Date,End_Date
C0581,Company_581,Enterprise,2021-12-01,2023-12-01
C0582,Company_582,Enterprise,2021-01-01,2023-12-01
C0583,Company_583,Enterprise,2022-06-01,
C0584,Company_584,Enterprise,2022-03-01,
C0585,Company_585,Enterprise,2021-04-01,
C0586,Company_586,Enterprise,2021-12-01,2023-12-01
C0587,Company_587,Enterprise,2021-01-01,
C0588,Company_588,Enterprise,2022-03-01,
C0589,Company_589,Enterprise,2021-11-01,
C0590,Company_590,Enterprise,2021-02-01,
C0591,Company_591,Enterprise,2021-04-01,
C0592,Company_592,Enterprise,2022-01-01,
C0593,Company_593,Enterprise,2022-03-01,
C0594,Company_594,Enterprise,2021-11-01,
C0595,Company_595,Enterprise,2021-02-01,
C0596,Company_596,Enterprise,2021-11-01,
C0597,Company_597,Enterprise,2022-05-01,
C0598,Company_598,Enterprise,2022-03-01,
C0599,Company_599,Enterprise,2021-06-01,
C0600,Company_600,Enterprise,2021-05-01,
C0601,Company_601,Enterprise,2021-01-01,
C0602,Company_602,Enterprise,2021-06-01,
C0603,Company_603,Enterprise,2021-03-01,2023-08-01
C0604,Company_604,Enterprise,2022-06-01,
C0605,Company_605,Enterprise,2022-04-01,
C0606,Company_606,Enterprise,2022-02-01,
C0607,Company_607,Enterprise,2021-08-01,
C0608,Company_608,Enterprise,2022-02-01,
C0609,Company_609,Enterprise,2021-07-01,
C0610,Company_610,Enterprise,2021-12-01,2023-08-01
C0611,Company_611,Enterprise,2022-02-01,
C0612,Company_612,Enterprise,2022-02-01,
C0613,Company_613,Enterprise,2021-12-01,
C0614,Company_614,Enterprise,2021-09-01,
C0615,Company_615,Enterprise,2021-02-01,
C0616,Company_616,Enterprise,2021-11-01,
C0617,Company_617,Enterprise,2022-05-01,2023-12-01
C0618,Company_618,Enterprise,2022-06-01,
C0619,Company_619,Enterprise,2021-06-01,
C0620,Company_620,Enterprise,2022-01-01,
C0621,Company_621,Enterprise,2021-06-01,
C0622,Company_622,Enterprise,2021-11-01,
C0623,Company_623,Enterprise,2021-09-01,
C0624,Company_624,Enterprise,2022-02-01,2023-12-01
C0625,Company_625,Enterprise,2021-01-01,
C0626,Company_626,Enterprise,2022-06-01,
C0627,Company_627,Enterprise,2021-02-01,
C0628,Company_628,Enterprise,2021-09-01,
C0629,Company_629,Enterprise,2021-01-01,
C0630,Company_630,Enterprise,2021-07-01,2023-07-01
C0631,Company_631,Enterprise,2022-02-01,
C0632,Company_632,Enterprise,2022-03-01,
C0633,Company_633,Enterprise,2021-12-01,2023-12-01
C0634,Company_634,Enterprise,2021-03-01,
C0635,Company_635,Enterprise,2021-09-01,
C0636,Company_636,Enterprise,2021-07-01,
C0637,Company_637,Enterprise,2021-09-01,
C0638,Company_638,Enterprise,2021-08-01,
C0639,Company_639,Enterprise,2022-03-01,
C0640,Company_640,Enterprise,2021-07-01,
C0641,Company_641,Enterprise,2022-04-01,
C0642,Company_642,Enterprise,2021-03-01,2023-06-01
C0643,Company_643,Enterprise,2022-02-01,2023-12-01
C0644,Company_644,Enterprise,2021-12-01,
C0645,Company_645,Enterprise,2022-01-01,
C0646,Company_646,Enterprise,2022-02-01,
C0647,Company_647,Enterprise,2021-08-01,
C0648,Company_648,Enterprise,2021-12-01,
C0649,Company_649,Enterprise,2022-06-01,
C0650,Company_650,Enterprise,2021-05-01,
C0651,Company_651,Enterprise,2021-09-01,
C0652,Company_652,Enterprise,2021-10-01,
C0653,Company_653,Enterprise,2022-03-01,
C0654,Company_654,Enterprise,2021-12-01,
C0655,Company_655,Enterprise,2021-05-01,
C0656,Company_656,Enterprise,2021-12-01,
C0657,Company_657,Enterprise,2022-06-01,
C0658,Company_658,Enterprise,2021-09-01,
C0659,Company_659,Enterprise,2021-02-01,
C0660,Company_660,Enterprise,2021-02-01,
C0661,Company_661,Enterprise,2021-04-01,
C0662,Company_662,Enterprise,2021-10-01,
C0663,Company_663,Enterprise,2021-12-01,
C0664,Company_664,Enterprise,2022-06-01,
C0665,Company_665,Enterprise,2022-03-01,
C0666,Company_666,Enterprise,2021-08-01,
C0667,Company_667,Enterprise,2021-10-01,
C0668,Company_668,Enterprise,2022-02-01,
C0669,Company_669,Enterprise,2021-05-01,
C0670,Company_670,Enterprise,2022-01-01,
C0671,Company_671,Enterprise,2022-03-01,
C0672,Company_672,Enterprise,2021-07-01,
C0673,Company_673,Enterprise,2021-02-01,2023-12-01
C0674,Company_674,Enterprise,2021-02-01,
C0675,Company_675,Enterprise,2021-05-01,
C0676,Company_676,Enterprise,2021-08-01,
C0677,Company_677,Enterprise,2021-04-01,
C0678,Company_678,Enterprise,2022-03-01,
C0679,Company_679,Enterprise,2021-10-01,2023-12-01
C0680,Company_680,Enterprise,2022-04-01,
C0681,Company_681,Enterprise,2021-10-01,
C0682,Company_682,Enterprise,2021-09-01,
C0683,Company_683,Enterprise,2021-08-01,
C0684,Company_684,Enterprise,2021-01-01,
C0685,Company_685,Enterprise,2021-11-01,
C0686,Company_686,Enterprise,2021-05-01,
C0687,Company_687,Enterprise,2022-05-01,
C0688,Company_688,Enterprise,2021-12-01,
C0689,Company_689,Enterprise,2022-03-01,
C0690,Company_690,Enterprise,2021-12-01,
C0691,Company_691,Enterprise,2022-06-01,
C0692,Company_692,Enterprise,2021-09-01,
C0693,Company_693,Enterprise,2021-01-01,2022-12-01
C0694,Company_694,Enterprise,2021-05-01,
C0695,Company_695,Enterprise,2021-05-01,2023-12-01
C0696,Company_696,Enterprise,2021-12-01,2023-12-01
C0697,Company_697,Enterprise,2021-11-01,2023-12-01
C0698,Company_698,Enterprise,2021-07-01,
C0699,Company_699,Enterprise,2022-03-01,
C0700,Company_700,Enterprise,2021-12-01,
C0701,Company_701,Enterprise,2022-01-01,2023-12-01
C0702,Company_702,Enterprise,2021-10-01,
C0703,Company_703,Enterprise,2021-08-01,
C0704,Company_704,Enterprise,2021-01-01,
C0705,Company_705,Enterprise,2021-06-01,
C0706,Company_706,Enterprise,2022-03-01,
C0707,Company_707,Enterprise,2021-11-01,
C0708,Company_708,Enterprise,2022-06-01,
C0709,Company_709,Enterprise,2021-08-01,
C0710,Company_710,Enterprise,2022-05-01,2023-12-01
C0711,Company_711,Enterprise,2022-02-01,
C0712,Company_712,Enterprise,2021-01-01,
C0713,Company_713,Enterprise,2022-04-01,
C0714,Company_714,Enterprise,2022-04-01,
C0715,Company_715,Enterprise,2021-02-01,
C0716,Company_716,Enterprise,2021-06-01,
C0717,Company_717,Enterprise,2021-01-01,
C0718,Company_718,Enterprise,2022-04-01,
C0719,Company_719,Enterprise,2022-01-01,
C0720,Company_720,Enterprise,2021-11-01,
C0721,Company_721,Enterprise,2021-06-01,
C0722,Company_722,Enterprise,2021-06-01,
C0723,Company_723,Enterprise,2021-02-01,
C0724,Company_724,Enterprise,2021-09-01,
C0725,Company_725,Enterprise,2022-01-01,
C0726,Company_726,Enterprise,2021-07-01,2023-12-01
C0727,Company_727,Enterprise,2021-01-01,
C0728,Company_728,Enterprise,2021-07-01,
C0729,Company_729,Enterprise,2021-01-01,
C0730,Company_730,Enterprise,2022-05-01,
C0731,Company_731,Enterprise,2021-06-01,2023-02-01
C0732,Company_732,Enterprise,2021-08-01,
C0733,Company_733,Enterprise,2021-10-01,
C0734,Company_734,Enterprise,2021-09-01,
C0735,Company_735,Enterprise,2021-08-01,
C0736,Company_736,Enterprise,2021-06-01,
C0737,Company_737,Enterprise,2021-12-01,2023-12-01
C0738,Company_738,Enterprise,2021-05-01,
C0739,Company_739,Enterprise,2021-04-01,
C0740,Company_740,Enterprise,2022-04-01,
C0741,Company_741,Enterprise,2022-02-01,
C0742,Company_742,Enterprise,2021-11-01,2023-12-01
C0743,Company_743,Enterprise,2022-04-01,
C0744,Company_744,Enterprise,2022-03-01,
C0745,Company_745,Enterprise,2021-11-01,
C0746,Company_746,Enterprise,2021-04-01,
C0747,Company_747,Enterprise,2021-02-01,
C0748,Company_748,Enterprise,2021-04-01,
C0749,Company_749,Enterprise,2022-02-01,
C0750,Company_750,Enterprise,2022-03-01,
C0751,Company_751,Enterprise,2021-08-01,
C0752,Company_752,Enterprise,2021-04-01,
C0753,Company_753,Enterprise,2021-02-01,
C0754,Company_754,Enterprise,2021-04-01,
C0755,Company_755,Enterprise,2021-11-01,2023-12-01
C0756,Company_756,Enterprise,2021-10-01,
C0757,Company_757,Enterprise,2021-07-01,
C0758,Company_758,Enterprise,2022-05-01,
C0759,Company_759,Enterprise,2021-10-01,
C0760,Company_760,Enterprise,2021-04-01,2022-10-01
C0761,Company_761,Enterprise,2021-12-01,2023-12-01
C0762,Company_762,Enterprise,2022-03-01,
C0763,Company_763,Enterprise,2021-09-01,
C0764,Company_764,Enterprise,2022-03-01,
C0765,Company_765,Enterprise,2021-10-01,
C0766,Company_766,Enterprise,2022-04-01,
C0767,Company_767,Enterprise,2021-05-01,
C0768,Company_768,Enterprise,2021-04-01,
C0769,Company_769,Enterprise,2021-10-01,
C0770,Company_770,Enterprise,2021-04-01,2023-12-01
C0771,Company_771,Enterprise,2021-05-01,
C0772,Company_772,Enterprise,2021-03-01,
C0773,Company_773,Enterprise,2021-01-01,
C0774,Company_774,Enterprise,2022-05-01,
C0775,Company_775,Enterprise,2021-05-01,
C0776,Company_776,Enterprise,2021-07-01,
C0777,Company_777,Enterprise,2021-10-01,
C0778,Company_778,Enterprise,2022-01-01,
C0779,Company_779,Enterprise,2021-02-01,
C0780,Company_780,Enterprise,2021-07-01,
C0781,Company_781,Enterprise,2021-03-01,
C0782,Company_782,Enterprise,2021-07-01,
C0783,Company_783,Enterprise,2021-11-01,
C0784,Company_784,Enterprise,2022-02-01,2023-12-01
C0785,Company_785,Enterprise,2021-10-01,
C0786,Company_786,Enterprise,2022-01-01,2023-12-01
C0787,Company_787,Enterprise,2021-05-01,
C0788,Company_788,Enterprise,2021-03-01,
C0789,Company_789,Enterprise,2021-01-01,
C0790,Company_790,Enterprise,2021-09-01,
C0791,Company_791,Enterprise,2022-01-01,
C0792,Company_792,Enterprise,2021-02-01,
C0793,Company_793,Enterprise,2021-12-01,
C0794,Company_794,Enterprise,2021-08-01,
C0795,Company_795,Enterprise,2022-06-01,
C0796,Company_796,Enterprise,2021-12-01,
C0797,Company_797,Enterprise,2021-03-01,
C0798,Company_798,Enterprise,2021-02-01,
C0799,Company_799,Enterprise,2021-02-01,
C0800,Company_800,Enterprise,2021-03-01,
C0801,Company_801,Enterprise,2021-08-01,
C0802,Company_802,Enterprise,2021-04-01,
C0803,Company_803,Enterprise,2022-03-01,
C0804,Company_804,Enterprise,2022-04-01,
C0805,Company_805,Enterprise,2022-04-01,2023-12-01
C0806,Company_806,Enterprise,2021-12-01,
C0807,Company_807,Enterprise,2021-03-01,
C0808,Company_808,Enterprise,2022-01-01,2023-12-01
C0809,Company_809,Enterprise,2021-05-01,
C0810,Company_810,Enterprise,2021-12-01,
C0811,Company_811,Enterprise,2021-06-01,
C0812,Company_812,Enterprise,2021-08-01,
C0813,Company_813,Enterprise,2021-01-01,
C0814,Company_814,Enterprise,2021-12-01,
C0815,Company_815,Enterprise,2021-02-01,2022-11-01
C0816,Company_816,Enterprise,2021-01-01,
C0817,Company_817,Enterprise,2022-01-01,
C0818,Company_818,Enterprise,2021-02-01,
C0819,Company_819,Enterprise,2021-09-01,
C0820,Company_820,Enterprise,2021-03-01,
C0821,Company_821,Enterprise,2021-04-01,
C0822,Company_822,Enterprise,2021-06-01,
C0823,Company_823,Enterprise,2021-11-01,
C0824,Company_824,Enterprise,2021-05-01,
C0825,Company_825,Enterprise,2021-12-01,
C0826,Company_826,Enterprise,2021-10-01,
C0827,Company_827,Enterprise,2022-01-01,
C0828,Company_828,Enterprise,2021-10-01,
C0829,Company_829,Enterprise,2021-06-01,2023-06-01
C0830,Company_830,Enterprise,2022-02-01,2023-10-01
C0831,Company_831,Enterprise,2021-02-01,
C0832,Company_832,Enterprise,2021-03-01,
C0833,Company_833,Enterprise,2022-06-01,
C0834,Company_834,Enterprise,2021-02-01,2022-08-01
C0835,Company_835,Enterprise,2021-04-01,
C0836,Company_836,Enterprise,2021-01-01,
C0837,Company_837,Enterprise,2022-02-01,
C0838,Company_838,Enterprise,2021-03-01,
C0839,Company_839,Enterprise,2021-06-01,2023-01-01
C0840,Company_840,Enterprise,2021-08-01,
C0841,Company_841,Enterprise,2021-04-01,2023-01-01
C0842,Company_842,Enterprise,2022-01-01,
C0843,Company_843,Enterprise,2022-01-01,
C0844,Company_844,Enterprise,2022-06-01,
C0845,Company_845,Enterprise,2021-06-01,2023-10-01
C0846,Company_846,Enterprise,2021-02-01,
C0847,Company_847,Enterprise,2021-05-01,
C0848,Company_848,Enterprise,2021-10-01,
C0849,Company_849,Enterprise,2021-11-01,
C0850,Company_850,Enterprise,2022-03-01,
C0851,Company_851,Enterprise,2021-09-01,2023-11-01
C0852,Company_852,Enterprise,2022-02-01,2023-12-01
C0853,Company_853,Enterprise,2022-04-01,2023-12-01
C0854,Company_854,Enterprise,2021-04-01,
C0855,Company_855,Enterprise,2022-05-01,
C0856,Company_856,Enterprise,2021-04-01,
C0857,Company_857,Enterprise,2021-07-01,
C0858,Company_858,Enterprise,2021-05-01,
C0859,Company_859,Enterprise,2021-03-01,
C0860,Company_860,Enterprise,2022-02-01,
C0861,Company_861,Enterprise,2021-05-01,2022-12-01
C0862,Company_862,Enterprise,2021-06-01,
C0863,Company_863,Enterprise,2021-10-01,
C0864,Company_864,Enterprise,2021-07-01,
C0865,Company_865,Enterprise,2022-01-01,2023-12-01
C0866,Company_866,Enterprise,2022-01-01,
C0867,Company_867,Enterprise,2022-06-01,2023-12-01
C0868,Company_868,Enterprise,2022-05-01,2023-12-01
C0869,Company_869,Enterprise,2021-04-01,
C0870,Company_870,Enterprise,2022-04-01,
C0871,Company_871,Enterprise,2021-08-01,
C0872,Company_872,Enterprise,2021-06-01,
C0873,Company_873,Enterprise,2021-10-01,
C0874,Company_874,Enterprise,2021-09-01,2023-11-01
C0875,Company_875,Enterprise,2021-09-01,
C0876,Company_876,Enterprise,2022-04-01,
C0877,Company_877,Enterprise,2021-10-01,
C0878,Company_878,Enterprise,2021-08-01,
C0879,Company_879,Enterprise,2021-11-01,
C0880,Company_880,Enterprise,2021-08-01,
C0881,Company_881,Enterprise,2021-08-01,
C0882,Company_882,Enterprise,2022-05-01,2023-12-01
C0883,Company_883,Enterprise,2021-05-01,
C0884,Company_884,Enterprise,2021-01-01,
C0885,Company_885,Enterprise,2021-08-01,2023-12-01
C0886,Company_886,Enterprise,2021-01-01,2022-09-01
C0887,Company_887,Enterprise,2022-05-01,
C0888,Company_888,Enterprise,2021-08-01,
C0889,Company_889,Enterprise,2022-02-01,
C0890,Company_890,Enterprise,2022-03-01,
C0891,Company_891,Enterprise,2021-11-01,
C0892,Company_892,Enterprise,2021-05-01,
C0893,Company_893,Enterprise,2021-08-01,
C0894,Company_894,Enterprise,2021-06-01,2023-12-01
C0895,Company_895,Enterprise,2022-05-01,
C0896,Company_896,Enterprise,2021-08-01,
C0897,Company_897,Enterprise,2021-02-01,
C0898,Company_898,Enterprise,2021-03-01,2022-12-01
C0899,Company_899,Enterprise,2022-02-01,2023-12-01
C0900,Company_900,Enterprise,2021-10-01,
C0901,Company_901,SMB,2023-06-01,
C0902,Company_902,SMB,2022-08-01,
C0903,Company_903,SMB,2023-10-01,
C0904,Company_904,SMB,2022-08-01,2023-12-01
C0905,Company_905,SMB,2023-11-01,
C0906,Company_906,SMB,2023-03-01,
C0907,Company_907,SMB,2023-08-01,
C0908,Company_908,SMB,2023-12-01,
C0909,Company_909,SMB,2023-06-01,2023-12-01
C0910,Company_910,SMB,2023-11-01,
C0911,Company_911,SMB,2022-09-01,
C0912,Company_912,SMB,2023-01-01,
C0913,Company_913,SMB,2023-03-01,
C0914,Company_914,SMB,2023-07-01,2023-12-01
C0915,Company_915,SMB,2023-02-01,
C0916,Company_916,SMB,2023-08-01,
C0917,Company_917,SMB,2023-06-01,2023-12-01
C0918,Company_918,SMB,2023-05-01,2023-12-01
C0919,Company_919,SMB,2023-07-01,2023-12-01
C0920,Company_920,SMB,2023-09-01,2023-12-01
C0921,Company_921,SMB,2023-09-01,
C0922,Company_922,SMB,2023-06-01,
C0923,Company_923,SMB,2023-05-01,
C0924,Company_924,SMB,2022-07-01,
C0925,Company_925,SMB,2023-01-01,
C0926,Company_926,SMB,2022-11-01,2023-12-01
C0927,Company_927,SMB,2023-10-01,
C0928,Company_928,SMB,2023-06-01,
C0929,Company_929,SMB,2022-07-01,2023-06-01
C0930,Company_930,SMB,2023-04-01,
C0931,Company_931,SMB,2023-04-01,
C0932,Company_932,SMB,2023-08-01,
C0933,Company_933,SMB,2022-08-01,
C0934,Company_934,SMB,2023-07-01,
C0935,Company_935,SMB,2022-10-01,2023-12-01
C0936,Company_936,SMB,2023-06-01,
C0937,Company_937,SMB,2023-08-01,
C0938,Company_938,SMB,2023-05-01,
C0939,Company_939,SMB,2022-12-01,
C0940,Company_940,SMB,2022-11-01,2023-12-01
C0941,Company_941,SMB,2022-10-01,
C0942,Company_942,SMB,2022-09-01,2023-11-01
C0943,Company_943,SMB,2023-02-01,2023-12-01
C0944,Company_944,SMB,2022-12-01,2023-12-01
C0945,Company_945,SMB,2023-07-01,2023-12-01
C0946,Company_946,SMB,2023-01-01,
C0947,Company_947,SMB,2023-08-01,
C0948,Company_948,SMB,2022-11-01,
C0949,Company_949,SMB,2022-10-01,2023-12-01
C0950,Company_950,SMB,2022-08-01,
C0951,Company_951,SMB,2023-11-01,
C0952,Company_952,SMB,2023-07-01,
C0953,Company_953,SMB,2022-12-01,2023-12-01
C0954,Company_954,SMB,2023-10-01,
C0955,Company_955,SMB,2023-11-01,
C0956,Company_956,SMB,2023-12-01,
C0957,Company_957,SMB,2023-11-01,
C0958,Company_958,SMB,2023-09-01,
C0959,Company_959,SMB,2023-07-01,2023-12-01
C0960,Company_960,SMB,2022-10-01,
C0961,Company_961,SMB,2023-09-01,2023-12-01
C0962,Company_962,SMB,2023-09-01,
C0963,Company_963,SMB,2023-05-01,
C0964,Company_964,SMB,2023-10-01,2023-12-01
C0965,Company_965,SMB,2023-04-01,2023-12-01
C0966,Company_966,SMB,2023-05-01,2023-12-01
C0967,Company_967,SMB,2023-07-01,
C0968,Company_968,SMB,2023-07-01,
C0969,Company_969,SMB,2023-04-01,
C0970,Company_970,SMB,2022-11-01,
C0971,Company_971,SMB,2022-11-01,
C0972,Company_972,SMB,2023-04-01,
C0973,Company_973,SMB,2022-10-01,2023-10-01
C0974,Company_974,SMB,2023-01-01,
C0975,Company_975,SMB,2022-09-01,
C0976,Company_976,SMB,2022-10-01,
C0977,Company_977,SMB,2023-08-01,
C0978,Company_978,SMB,2022-10-01,2023-12-01
C0979,Company_979,SMB,2023-06-01,2023-12-01
C0980,Company_980,SMB,2023-01-01,2023-12-01
C0981,Company_981,SMB,2023-08-01,2023-12-01
C0982,Company_982,SMB,2023-04-01,
C0983,Company_983,SMB,2022-12-01,2023-12-01
C0984,Company_984,SMB,2022-10-01,2023-10-01
C0985,Company_985,SMB,2023-12-01,
C0986,Company_986,SMB,2022-10-01,2023-12-01
C0987,Company_987,SMB,2023-01-01,2023-12-01
C0988,Company_988,SMB,2023-12-01,
C0989,Company_989,SMB,2023-05-01,
C0990,Company_990,SMB,2023-09-01,
C0991,Company_991,SMB,2023-04-01,
C0992,Company_992,SMB,2023-08-01,
C0993,Company_993,SMB,2023-12-01,2023-12-01
C0994,Company_994,SMB,2022-11-01,
C0995,Company_995,SMB,2023-06-01,2023-12-01
C0996,Company_996,SMB,2022-07-01,2023-07-01
C0997,Company_997,SMB,2023-04-01,2023-12-01
C0998,Company_998,SMB,2022-07-01,
C0999,Company_999,SMB,2022-08-01,
C1000,Company_1000,SMB,2023-05-01,2023-12-01
C1001,Company_1001,SMB,2023-11-01,
C1002,Company_1002,SMB,2022-12-01,2023-10-01
C1003,Company_1003,SMB,2022-07-01,
C1004,Company_1004,SMB,2022-11-01,
C1005,Company_1005,SMB,2023-10-01,2023-12-01
C1006,Company_1006,SMB,2022-08-01,
C1007,Company_1007,SMB,2023-01-01,
C1008,Company_1008,SMB,2023-09-01,
C1009,Company_1009,SMB,2023-04-01,
C1010,Company_1010,SMB,2023-11-01,2023-12-01
C1011,Company_1011,SMB,2022-10-01,
C1012,Company_1012,SMB,2023-09-01,2023-12-01
C1013,Company_1013,SMB,2023-09-01,
C1014,Company_1014,SMB,2023-08-01,2023-12-01
C1015,Company_1015,SMB,2023-02-01,
C1016,Company_1016,SMB,2023-11-01,2023-12-01
C1017,Company_1017,SMB,2022-09-01,
C1018,Company_1018,SMB,2022-07-01,
C1019,Company_1019,SMB,2022-09-01,2023-09-01
C1020,Company_1020,SMB,2023-12-01,2023-12-01
C1021,Company_1021,SMB,2023-05-01,2023-12-01
C1022,Company_1022,SMB,2023-02-01,2023-12-01
C1023,Company_1023,SMB,2023-03-01,
C1024,Company_1024,SMB,2023-02-01,
C1025,Company_1025,SMB,2023-09-01,2023-12-01
C1026,Company_1026,SMB,2023-02-01,
C1027,Company_1027,SMB,2022-12-01,
C1028,Company_1028,SMB,2023-01-01,
C1029,Company_1029,SMB,2023-07-01,
C1030,Company_1030,SMB,2023-12-01,2023-12-01
C1031,Company_1031,SMB,2022-07-01,
C1032,Company_1032,SMB,2023-02-01,
C1033,Company_1033,SMB,2023-10-01,2023-12-01
C1034,Company_1034,SMB,2022-12-01,
C1035,Company_1035,SMB,2023-03-01,
C1036,Company_1036,SMB,2023-08-01,2023-12-01
C1037,Company_1037,SMB,2023-07-01,
C1038,Company_1038,SMB,2023-07-01,2023-12-01
C1039,Company_1039,SMB,2022-12-01,
C1040,Company_1040,SMB,2022-11-01,
C1041,Company_1041,SMB,2022-07-01,2023-07-01
C1042,Company_1042,SMB,2022-08-01,2023-12-01
C1043,Company_1043,SMB,2022-11-01,
C1044,Company_1044,SMB,2023-03-01,
C1045,Company_1045,SMB,2023-12-01,2023-12-01
C1046,Company_1046,SMB,2023-06-01,
C1047,Company_1047,SMB,2022-08-01,
C1048,Company_1048,SMB,2023-06-01,2023-12-01
C1049,Company_1049,SMB,2022-08-01,
C1050,Company_1050,SMB,2023-06-01,2023-12-01
C1051,Company_1051,SMB,2023-10-01,
C1052,Company_1052,SMB,2022-07-01,2023-07-01
C1053,Company_1053,SMB,2022-08-01,2023-12-01
C1054,Company_1054,SMB,2023-12-01,
C1055,Company_1055,SMB,2023-10-01,
C1056,Company_1056,SMB,2023-11-01,
C1057,Company_1057,SMB,2023-05-01,
C1058,Company_1058,SMB,2022-09-01,2023-12-01
C1059,Company_1059,SMB,2023-10-01,2023-12-01
C1060,Company_1060,SMB,2023-02-01,2023-12-01
C1061,Company_1061,SMB,2023-01-01,2023-12-01
C1062,Company_1062,SMB,2022-07-01,
C1063,Company_1063,SMB,2022-09-01,
C1064,Company_1064,SMB,2023-09-01,2023-12-01
C1065,Company_1065,SMB,2022-09-01,
C1066,Company_1066,SMB,2023-08-01,
C1067,Company_1067,SMB,2022-10-01,
C1068,Company_1068,SMB,2023-01-01,
C1069,Company_1069,SMB,2023-07-01,
C1070,Company_1070,SMB,2022-07-01,
C1071,Company_1071,SMB,2022-08-01,
C1072,Company_1072,SMB,2022-12-01,2023-12-01
C1073,Company_1073,SMB,2023-02-01,2023-12-01
C1074,Company_1074,SMB,2023-08-01,
C1075,Company_1075,SMB,2023-11-01,2023-12-01
C1076,Company_1076,SMB,2023-08-01,
C1077,Company_1077,SMB,2023-10-01,
C1078,Company_1078,SMB,2023-08-01,
C1079,Company_1079,SMB,2023-04-01,
C1080,Company_1080,SMB,2023-07-01,
C1081,Company_1081,SMB,2023-03-01,2023-12-01
C1082,Company_1082,SMB,2023-09-01,
C1083,Company_1083,SMB,2022-12-01,2023-12-01
C1084,Company_1084,SMB,2023-02-01,2023-12-01
C1085,Company_1085,SMB,2022-07-01,
C1086,Company_1086,SMB,2023-08-01,
C1087,Company_1087,SMB,2022-09-01,2023-12-01
C1088,Company_1088,SMB,2023-03-01,2023-12-01
C1089,Company_1089,SMB,2023-02-01,
C1090,Company_1090,SMB,2023-08-01,2023-12-01
C1091,Company_1091,SMB,2023-10-01,2023-12-01
C1092,Company_1092,SMB,2023-10-01,2023-12-01
C1093,Company_1093,SMB,2023-05-01,
C1094,Company_1094,SMB,2023-12-01,
C1095,Company_1095,SMB,2022-11-01,2023-12-01
C1096,Company_1096,SMB,2022-09-01,
C1097,Company_1097,SMB,2023-03-01,
C1098,Company_1098,SMB,2022-10-01,
C1099,Company_1099,SMB,2022-08-01,
C1100,Company_1100,SMB,2022-07-01,2023-10-01
C1101,Company_1101,SMB,2023-09-01,2023-12-01
C1102,Company_1102,SMB,2023-06-01,
C1103,Company_1103,SMB,2023-09-01,
C1104,Company_1104,SMB,2023-02-01,
C1105,Company_1105,SMB,2022-12-01,
C1106,Company_1106,SMB,2022-10-01,
C1107,Company_1107,SMB,2022-10-01,
C1108,Company_1108,SMB,2023-07-01,
C1109,Company_1109,SMB,2023-06-01,
C1110,Company_1110,SMB,2022-08-01,
C1111,Company_1111,SMB,2023-03-01,
C1112,Company_1112,SMB,2022-12-01,2023-12-01
C1113,Company_1113,SMB,2023-12-01,
C1114,Company_1114,SMB,2023-06-01,
C1115,Company_1115,SMB,2023-02-01,2023-12-01
C1116,Company_1116,SMB,2022-07-01,
C1117,Company_1117,SMB,2023-07-01,
C1118,Company_1118,SMB,2023-02-01,
C1119,Company_1119,SMB,2023-10-01,2023-12-01
C1120,Company_1120,SMB,2023-11-01,
C1121,Company_1121,SMB,2022-12-01,
C1122,Company_1122,SMB,2023-11-01,2023-12-01
C1123,Company_1123,SMB,2022-07-01,2023-08-01
C1124,Company_1124,SMB,2023-11-01,2023-12-01
C1125,Company_1125,SMB,2023-05-01,2023-12-01
C1126,Company_1126,SMB,2023-03-01,
C1127,Company_1127,SMB,2023-11-01,
C1128,Company_1128,SMB,2023-01-01,
C1129,Company_1129,SMB,2023-01-01,
C1130,Company_1130,SMB,2023-05-01,2023-12-01
C1131,Company_1131,SMB,2023-07-01,
C1132,Company_1132,SMB,2023-07-01,
C1133,Company_1133,SMB,2023-06-01,
C1134,Company_1134,SMB,2023-02-01,
C1135,Company_1135,SMB,2023-07-01,
C1136,Company_1136,SMB,2023-10-01,2023-12-01
C1137,Company_1137,SMB,2023-01-01,
C1138,Company_1138,SMB,2022-11-01,2023-12-01
C1139,Company_1139,SMB,2023-08-01,2023-12-01
C1140,Company_1140,SMB,2023-09-01,2023-12-01
C1141,Company_1141,SMB,2023-12-01,2023-12-01
C1142,Company_1142,SMB,2022-07-01,
C1143,Company_1143,SMB,2023-12-01,2023-12-01
C1144,Company_1144,SMB,2023-02-01,
C1145,Company_1145,SMB,2022-07-01,
C1146,Company_1146,SMB,2023-09-01,
C1147,Company_1147,SMB,2022-08-01,
C1148,Company_1148,SMB,2023-03-01,
C1149,Company_1149,SMB,2023-05-01,
C1150,Company_1150,SMB,2023-08-01,
C1151,Company_1151,SMB,2023-03-01,
C1152,Company_1152,SMB,2022-09-01,
C1153,Company_1153,SMB,2022-08-01,
C1154,Company_1154,SMB,2022-09-01,
C1155,Company_1155,SMB,2023-02-01,
C1156,Company_1156,SMB,2023-03-01,
C1157,Company_1157,SMB,2022-09-01,
C1158,Company_1158,SMB,2023-07-01,
C1159,Company_1159,SMB,2022-11-01,2023-08-01
C1160,Company_1160,SMB,2022-12-01,
C1161,Company_1161,SMB,2023-05-01,
C1162,Company_1162,SMB,2022-09-01,2023-12-01
C1163,Company_1163,SMB,2022-12-01,
C1164,Company_1164,SMB,2023-06-01,
C1165,Company_1165,SMB,2022-09-01,
