Customer_ID,Month,Consumption_Units
C0208,2023-06-01,30559.6
C0208,2023-07-01,26971.48
C0208,2023-08-01,39605.88
C0208,2023-09-01,46694.42
C0208,2023-10-01,35360.68
C0208,2023-11-01,19518.73
C0208,2023-12-01,10704.64
C0209,2021-06-01,16044.58
C0209,2021-07-01,17136.45
C0209,2021-08-01,21267.62
C0209,2021-09-01,23657.47
C0209,2021-10-01,7975.25
C0209,2021-11-01,12725.73
C0209,2021-12-01,23420.51
C0209,2022-01-01,20957.52
C0209,2022-02-01,21205.04
C0209,2022-03-01,22688.26
C0209,2022-04-01,20915.99
C0209,2022-05-01,19342.9
C0209,2022-06-01,16422.49
C0209,2022-07-01,68286.91
C0209,2022-08-01,15369.61
C0209,2022-09-01,21193.93
C0209,2022-10-01,43951.17
C0209,2022-11-01,42753.88
C0209,2022-12-01,15197.0
C0209,2023-01-01,51700.1
C0209,2023-02-01,19844.97
C0209,2023-03-01,27323.1
C0209,2023-04-01,21875.18
C0209,2023-05-01,47480.91
C0209,2023-06-01,14011.22
C0209,2023-07-01,227339.1
C0209,2023-08-01,122269.51
C0209,2023-09-01,115745.68
C0209,2023-10-01,16438.49
C0209,2023-11-01,280034.57
C0209,2023-12-01,43996.56
C0210,2021-08-01,9748.92
C0210,2021-09-01,20353.07
C0210,2021-10-01,17457.01
C0210,2021-11-01,17982.06
C0210,2021-12-01,10237.46
C0210,2022-01-01,7792.51
C0210,2022-02-01,31188.72
C0210,2022-03-01,17772.12
C0210,2022-04-01,12098.61
C0210,2022-05-01,12774.94
C0210,2022-06-01,17892.16
C0210,2022-07-01,16138.2
C0210,2022-08-01,12534.08
C0210,2022-09-01,40981.97
C0210,2022-10-01,14928.41
C0210,2022-11-01,17887.58
C0210,2022-12-01,19488.71
C0210,2023-01-01,24112.05
C0210,2023-02-01,28887.33
C0210,2023-03-01,15949.77
C0210,2023-04-01,38425.02
C0210,2023-05-01,19467.42
C0210,2023-06-01,50039.13
C0210,2023-07-01,39600.93
C0210,2023-08-01,80877.19
C0210,2023-09-01,47360.09
C0210,2023-10-01,33688.31
C0210,2023-11-01,33703.39
C0210,2023-12-01,30047.78
C0211,2021-02-01,5526.07
C0211,2021-03-01,16101.73
C0211,2021-04-01,9767.13
C0211,2021-05-01,18676.51
C0211,2021-06-01,12691.68
C0211,2021-07-01,17386.97
C0211,2021-08-01,11498.34
C0211,2021-09-01,17544.02
C0211,2021-10-01,13881.12
C0211,2021-11-01,9111.62
C0211,2021-12-01,17982.06
C0211,2022-01-01,14801.48
C0211,2022-02-01,14261.17
C0211,2022-03-01,38679.49
C0211,2022-04-01,13820.81
C0211,2022-05-01,11683.78
C0211,2022-06-01,28871.43
C0211,2022-07-01,36512.13
C0211,2022-08-01,28788.55
C0211,2022-09-01,12703.95
C0211,2022-10-01,46706.24
C0211,2022-11-01,19759.17
C0211,2022-12-01,53125.94
C0212,2021-06-01,10006.8
C0212,2021-07-01,17838.89
C0212,2021-08-01,16710.93
C0212,2021-09-01,18657.56
C0212,2021-10-01,25921.35
C0212,2021-11-01,14163.76
C0212,2021-12-01,12578.86
C0212,2022-01-01,14578.91
C0212,2022-02-01,16034.57
C0212,2022-03-01,11862.95
C0212,2022-04-01,18958.24
C0212,2022-05-01,26171.18
C0212,2022-06-01,38138.4
C0212,2022-07-01,13345.73
C0212,2022-08-01,16237.68
C0212,2022-09-01,13081.95
C0212,2022-10-01,23754.07
C0212,2022-11-01,29251.56
C0212,2022-12-01,45170.18
C0212,2023-01-01,27893.36
C0212,2023-02-01,37118.42
C0212,2023-03-01,47229.43
C0212,2023-04-01,63024.02
C0212,2023-05-01,92766.46
C0212,2023-06-01,92033.87
C0212,2023-07-01,34196.52
C0212,2023-08-01,85229.39
C0212,2023-09-01,34167.79
C0212,2023-10-01,134137.41
C0212,2023-11-01,52835.07
C0212,2023-12-01,22857.98
C0213,2022-04-01,9699.87
C0213,2022-05-01,5483.55
C0213,2022-06-01,8082.37
C0213,2022-07-01,8023.14
C0213,2022-08-01,21765.13
C0213,2022-09-01,22069.0
C0213,2022-10-01,24067.14
C0213,2022-11-01,13784.56
C0213,2022-12-01,14599.02
C0213,2023-01-01,6957.05
C0213,2023-02-01,26798.39
C0213,2023-03-01,19064.34
C0213,2023-04-01,54971.57
C0213,2023-05-01,17978.05
C0213,2023-06-01,43935.79
C0213,2023-07-01,17980.23
C0213,2023-08-01,6733.69
C0213,2023-09-01,63524.9
C0213,2023-10-01,22677.16
C0213,2023-11-01,10493.46
C0213,2023-12-01,14268.43
C0214,2022-05-01,19782.53
C0214,2022-06-01,12346.86
C0214,2022-07-01,5930.12
C0214,2022-08-01,13177.41
C0214,2022-09-01,28471.7
C0214,2022-10-01,15974.69
C0214,2022-11-01,14335.41
C0214,2022-12-01,13010.65
C0214,2023-01-01,25256.4
C0214,2023-02-01,12039.45
C0214,2023-03-01,25392.95
C0214,2023-04-01,16825.76
C0214,2023-05-01,19447.02
C0214,2023-06-01,6341.26
C0214,2023-07-01,20412.37
C0214,2023-08-01,15011.58
C0214,2023-09-01,35202.54
C0214,2023-10-01,35507.93
C0214,2023-11-01,7452.06
C0214,2023-12-01,31596.9
C0215,2022-01-01,16019.33
C0215,2022-02-01,13688.18
C0215,2022-03-01,14926.0
C0215,2022-04-01,14377.73
C0215,2022-05-01,8230.32
C0215,2022-06-01,26699.68
C0215,2022-07-01,14318.65
C0215,2022-08-01,11734.93
C0215,2022-09-01,20955.59
C0215,2022-10-01,14070.83
C0215,2022-11-01,18049.37
C0215,2022-12-01,9612.7
C0215,2023-01-01,17896.24
C0215,2023-02-01,44958.97
C0215,2023-03-01,39881.12
C0215,2023-04-01,64854.77
C0215,2023-05-01,32526.14
C0215,2023-06-01,19899.82
C0215,2023-07-01,41117.84
C0215,2023-08-01,22997.71
C0215,2023-09-01,31065.18
C0215,2023-10-01,43615.55
C0215,2023-11-01,46984.46
C0215,2023-12-01,68985.74
C0216,2021-06-01,15882.59
C0216,2021-07-01,19426.81
C0216,2021-08-01,6299.62
C0216,2021-09-01,14050.88
C0216,2021-10-01,9254.75
C0216,2021-11-01,6443.33
C0216,2021-12-01,13272.25
C0216,2022-01-01,32854.81
C0216,2022-02-01,12892.64
C0216,2022-03-01,17295.27
C0216,2022-04-01,14251.75
C0216,2022-05-01,14294.01
C0216,2022-06-01,31066.7
C0216,2022-07-01,25302.05
C0216,2022-08-01,93586.52
C0216,2022-09-01,24427.95
C0216,2022-10-01,33531.63
C0216,2022-11-01,27494.59
C0216,2022-12-01,32949.14
C0216,2023-01-01,99249.21
C0216,2023-02-01,15458.08
C0216,2023-03-01,32915.04
C0216,2023-04-01,13572.61
C0216,2023-05-01,54746.0
C0216,2023-06-01,34692.43
C0216,2023-07-01,51978.02
C0216,2023-08-01,73930.61
C0216,2023-09-01,4553.44
C0216,2023-10-01,43469.79
C0216,2023-11-01,38822.6
C0216,2023-12-01,77543.42
C0217,2021-12-01,13172.24
C0217,2022-01-01,6500.18
C0217,2022-02-01,13512.21
C0217,2022-03-01,14416.97
C0217,2022-04-01,12282.9
C0217,2022-05-01,19426.15
C0217,2022-06-01,9658.6
C0217,2022-07-01,7619.08
C0217,2022-08-01,12521.26
C0217,2022-09-01,19970.26
C0217,2022-10-01,25565.0
C0217,2022-11-01,33303.39
C0217,2022-12-01,36148.6
C0217,2023-01-01,24295.59
C0217,2023-02-01,31091.74
C0217,2023-03-01,41956.21
C0217,2023-04-01,12824.86
C0217,2023-05-01,11981.24
C0217,2023-06-01,26597.84
C0217,2023-07-01,12650.99
C0217,2023-08-01,40628.88
C0217,2023-09-01,5352.28
C0217,2023-10-01,28683.56
C0217,2023-11-01,58252.54
C0217,2023-12-01,7450.77
C0218,2021-10-01,18022.2
C0218,2021-11-01,7002.08
C0218,2021-12-01,19932.51
C0218,2022-01-01,6271.62
C0218,2022-02-01,8363.76
C0218,2022-03-01,10897.57
C0218,2022-04-01,18900.55
C0218,2022-05-01,14144.02
C0218,2022-06-01,6959.58
C0218,2022-07-01,25008.22
C0218,2022-08-01,22211.31
C0218,2022-09-01,27747.99
C0218,2022-10-01,52670.57
C0218,2022-11-01,18471.01
C0218,2022-12-01,10768.91
C0218,2023-01-01,13870.56
C0218,2023-02-01,9136.37
C0218,2023-03-01,24976.02
C0218,2023-04-01,22046.22
C0218,2023-05-01,11644.8
C0218,2023-06-01,21687.45
C0218,2023-07-01,12034.46
C0218,2023-08-01,27303.78
C0218,2023-09-01,21914.4
C0218,2023-10-01,96473.54
C0218,2023-11-01,22561.28
C0218,2023-12-01,24282.28
C0219,2021-07-01,7130.03
C0219,2021-08-01,9991.7
C0219,2021-09-01,12514.01
C0219,2021-10-01,5535.49
C0219,2021-11-01,27598.1
C0219,2021-12-01,8637.35
C0219,2022-01-01,24981.64
C0219,2022-02-01,30435.14
C0219,2022-03-01,18781.4
C0219,2022-04-01,19314.0
C0219,2022-05-01,24811.35
C0219,2022-06-01,12894.43
C0219,2022-07-01,34499.07
C0219,2022-08-01,30560.85
C0219,2022-09-01,17688.42
C0219,2022-10-01,38209.4
C0219,2022-11-01,20651.91
C0219,2022-12-01,38588.62
C0219,2023-01-01,87327.23
C0219,2023-02-01,47518.6
C0219,2023-03-01,80315.54
C0219,2023-04-01,25498.92
C0219,2023-05-01,114067.82
C0219,2023-06-01,94224.69
C0219,2023-07-01,41254.52
C0219,2023-08-01,176473.17
C0219,2023-09-01,78432.99
C0219,2023-10-01,37552.29
C0219,2023-11-01,55118.89
C0219,2023-12-01,55831.45
C0220,2022-01-01,12759.13
C0220,2022-02-01,11328.07
C0220,2022-03-01,15373.73
C0220,2022-04-01,10044.34
C0220,2022-05-01,11726.3
C0220,2022-06-01,7127.24
C0220,2022-07-01,20336.53
C0220,2022-08-01,9265.98
C0220,2022-09-01,12739.23
C0220,2022-10-01,22438.13
C0220,2022-11-01,36788.89
C0220,2022-12-01,11967.17
C0220,2023-01-01,19143.09
C0220,2023-02-01,35605.92
C0220,2023-03-01,19010.81
C0220,2023-04-01,26290.82
C0220,2023-05-01,36013.35
C0220,2023-06-01,30123.58
C0220,2023-07-01,29373.97
C0220,2023-08-01,22173.6
C0220,2023-09-01,102763.84
C0220,2023-10-01,33192.22
C0220,2023-11-01,46370.02
C0220,2023-12-01,37207.56
C0221,2021-09-01,11911.22
C0221,2021-10-01,17223.97
C0221,2021-11-01,8674.86
C0221,2021-12-01,25983.22
C0221,2022-01-01,9455.2
C0221,2022-02-01,7704.16
C0221,2022-03-01,25237.4
C0221,2022-04-01,12987.87
C0221,2022-05-01,15435.78
C0221,2022-06-01,17482.79
C0221,2022-07-01,13459.41
C0221,2022-08-01,48361.51
C0221,2022-09-01,13295.81
C0221,2022-10-01,22659.55
C0221,2022-11-01,25667.6
C0221,2022-12-01,45070.52
C0221,2023-01-01,31481.61
C0221,2023-02-01,9319.12
C0221,2023-03-01,42891.86
C0221,2023-04-01,30237.72
C0221,2023-05-01,65458.6
C0221,2023-06-01,12155.0
C0221,2023-07-01,50169.07
C0221,2023-08-01,7929.79
C0221,2023-09-01,44772.0
C0221,2023-10-01,119569.59
C0221,2023-11-01,11221.53
C0221,2023-12-01,48698.73
C0222,2021-03-01,9215.82
C0222,2021-04-01,10090.15
C0222,2021-05-01,13360.43
C0222,2021-06-01,17360.12
C0222,2021-07-01,17363.76
C0222,2021-08-01,13262.85
C0222,2021-09-01,11508.31
C0222,2021-10-01,18367.47
C0222,2021-11-01,26746.89
C0222,2021-12-01,34876.39
C0222,2022-01-01,22793.73
C0222,2022-02-01,73031.84
C0222,2022-03-01,21146.53
C0222,2022-04-01,27110.61
C0222,2022-05-01,27961.84
C0222,2022-06-01,13549.13
C0222,2022-07-01,47000.75
C0222,2022-08-01,33295.88
C0222,2022-09-01,55783.44
C0222,2022-10-01,7691.53
C0222,2022-11-01,40582.76
C0222,2022-12-01,8911.18
C0222,2023-01-01,49032.47
C0222,2023-02-01,12591.83
C0222,2023-03-01,84881.11
C0222,2023-04-01,33294.22
C0222,2023-05-01,82574.05
C0222,2023-06-01,64434.14
C0222,2023-07-01,98043.91
C0222,2023-08-01,24680.92
C0222,2023-09-01,63648.72
C0222,2023-10-01,71398.66
C0222,2023-11-01,54447.27
C0222,2023-12-01,210335.93
C0223,2022-05-01,5680.57
C0223,2022-06-01,9524.13
C0223,2022-07-01,15141.79
C0223,2022-08-01,24821.36
C0223,2022-09-01,20106.92
C0223,2022-10-01,16413.24
C0223,2022-11-01,33409.26
C0223,2022-12-01,14080.61
C0223,2023-01-01,16805.62
C0223,2023-02-01,33617.28
C0223,2023-03-01,18841.7
C0223,2023-04-01,27846.98
C0223,2023-05-01,28662.25
C0223,2023-06-01,52230.39
C0223,2023-07-01,25421.46
C0223,2023-08-01,25181.61
C0223,2023-09-01,27540.19
C0223,2023-10-01,17799.8
C0223,2023-11-01,17523.22
C0224,2021-06-01,5477.03
C0224,2021-07-01,19481.34
C0224,2021-08-01,6125.96
C0224,2021-09-01,7223.67
C0224,2021-10-01,10173.1
C0224,2021-11-01,19009.46
C0224,2021-12-01,16719.72
C0224,2022-01-01,38675.46
C0224,2022-02-01,29889.92
C0224,2022-03-01,11745.96
C0224,2022-04-01,9116.59
C0224,2022-05-01,15171.59
C0224,2022-06-01,34107.92
C0224,2022-07-01,18322.85
C0224,2022-08-01,16344.95
C0224,2022-09-01,14565.16
C0224,2022-10-01,51938.97
C0224,2022-11-01,21765.89
C0224,2022-12-01,83897.56
C0224,2023-01-01,38106.6
C0224,2023-02-01,56665.63
C0224,2023-03-01,58069.31
C0224,2023-04-01,83637.84
C0224,2023-05-01,251396.33
C0224,2023-06-01,15585.48
C0224,2023-07-01,71691.32
C0224,2023-08-01,147224.87
C0224,2023-09-01,75171.74
C0224,2023-10-01,13965.7
C0224,2023-11-01,84706.54
C0224,2023-12-01,27920.87
C0225,2021-12-01,6621.84
C0225,2022-01-01,6017.9
C0225,2022-02-01,16847.01
C0225,2022-03-01,11252.42
C0225,2022-04-01,20693.21
C0225,2022-05-01,9879.35
C0225,2022-06-01,17520.78
C0225,2022-07-01,13180.4
C0225,2022-08-01,8730.07
C0225,2022-09-01,33508.89
C0225,2022-10-01,12153.06
C0225,2022-11-01,45347.3
C0225,2022-12-01,20226.93
C0225,2023-01-01,14374.87
C0225,2023-02-01,28672.28
C0225,2023-03-01,24428.91
C0225,2023-04-01,57941.57
C0225,2023-05-01,19783.1
C0225,2023-06-01,15788.33
C0225,2023-07-01,46520.3
C0225,2023-08-01,85640.3
C0225,2023-09-01,32525.36
C0225,2023-10-01,68665.84
C0225,2023-11-01,39988.45
C0225,2023-12-01,38480.21
C0226,2022-01-01,17014.07
C0226,2022-02-01,14978.07
C0226,2022-03-01,17899.04
C0226,2022-04-01,11499.51
C0226,2022-05-01,6893.57
C0226,2022-06-01,14077.27
C0226,2022-07-01,25948.16
C0226,2022-08-01,16215.18
C0226,2022-09-01,21951.66
C0226,2022-10-01,9913.59
C0226,2022-11-01,12270.29
C0226,2022-12-01,20094.96
C0226,2023-01-01,8370.83
C0226,2023-02-01,29978.33
C0226,2023-03-01,71503.7
C0226,2023-04-01,22670.16
C0226,2023-05-01,31375.4
C0226,2023-06-01,27138.2
C0226,2023-07-01,42849.79
C0226,2023-08-01,26957.06
C0226,2023-09-01,52746.49
C0226,2023-10-01,32044.32
C0226,2023-11-01,64376.04
C0226,2023-12-01,92018.44
C0227,2021-11-01,15148.75
C0227,2021-12-01,15775.75
C0227,2022-01-01,18726.98
C0227,2022-02-01,6529.81
C0227,2022-03-01,12096.28
C0227,2022-04-01,16308.89
C0227,2022-05-01,25016.99
C0227,2022-06-01,14492.89
C0227,2022-07-01,8959.23
C0227,2022-08-01,8479.52
C0227,2022-09-01,18152.45
C0227,2022-10-01,18803.53
C0227,2022-11-01,7204.42
C0227,2022-12-01,31901.93
C0227,2023-01-01,13479.5
C0227,2023-02-01,14876.59
C0227,2023-03-01,7775.33
C0227,2023-04-01,10575.99
C0227,2023-05-01,70237.82
C0227,2023-06-01,27818.5
C0227,2023-07-01,45557.98
C0227,2023-08-01,55499.54
C0227,2023-09-01,36496.34
C0227,2023-10-01,7990.12
C0227,2023-11-01,43175.68
C0227,2023-12-01,49941.57
C0228,2021-04-01,5753.24
C0228,2021-05-01,18706.63
C0228,2021-06-01,7880.2
C0228,2021-07-01,9292.68
C0228,2021-08-01,14035.91
C0228,2021-09-01,16700.28
C0228,2021-10-01,7878.55
C0228,2021-11-01,20270.33
C0228,2021-12-01,28407.81
C0228,2022-01-01,20852.92
C0228,2022-02-01,20332.93
C0228,2022-03-01,19298.49
C0228,2022-04-01,34820.74
C0228,2022-05-01,20878.91
C0228,2022-06-01,15198.03
C0228,2022-07-01,67127.43
C0228,2022-08-01,35822.92
C0228,2022-09-01,38051.65
C0228,2022-10-01,11845.55
C0228,2022-11-01,11622.62
C0228,2022-12-01,27144.52
C0228,2023-01-01,21167.92
C0228,2023-02-01,4675.49
C0228,2023-03-01,8975.08
C0228,2023-04-01,10581.45
C0228,2023-05-01,26161.55
C0228,2023-06-01,34124.18
C0228,2023-07-01,50019.38
C0228,2023-08-01,81948.22
C0228,2023-09-01,31608.52
C0228,2023-10-01,41768.36
C0228,2023-11-01,28358.48
C0228,2023-12-01,109489.05
C0229,2022-06-01,8941.85
C0229,2022-07-01,18177.42
C0229,2022-08-01,7966.8
C0229,2022-09-01,22574.29
C0229,2022-10-01,16717.41
C0229,2022-11-01,24809.92
C0229,2022-12-01,21766.0
C0229,2023-01-01,7848.54
C0229,2023-02-01,12169.4
C0229,2023-03-01,17799.57
C0229,2023-04-01,17439.5
C0229,2023-05-01,11992.29
C0229,2023-06-01,14634.67
C0229,2023-07-01,40467.37
C0229,2023-08-01,21994.13
C0229,2023-09-01,29616.32
C0229,2023-10-01,14831.95
C0229,2023-11-01,12729.86
C0229,2023-12-01,26276.02
C0230,2022-05-01,10736.87
C0230,2022-06-01,12862.59
C0230,2022-07-01,17547.62
C0230,2022-08-01,18057.49
C0230,2022-09-01,8336.35
C0230,2022-10-01,15304.4
C0230,2022-11-01,19572.77
C0230,2022-12-01,14331.16
C0230,2023-01-01,9840.71
C0230,2023-02-01,39196.56
C0230,2023-03-01,24086.78
C0230,2023-04-01,8548.03
C0230,2023-05-01,16327.34
C0230,2023-06-01,21265.74
C0230,2023-07-01,11942.04
C0230,2023-08-01,10835.49
C0230,2023-09-01,35099.97
C0230,2023-10-01,8056.05
C0230,2023-11-01,16773.88
C0230,2023-12-01,36883.96
C0231,2021-01-01,12157.66
C0231,2021-02-01,12318.37
C0231,2021-03-01,11303.76
C0231,2021-04-01,6305.14
C0231,2021-05-01,25601.32
C0231,2021-06-01,14472.9
C0231,2021-07-01,20245.47
C0231,2021-08-01,21133.39
C0231,2021-09-01,34048.32
C0231,2021-10-01,9113.49
C0231,2021-11-01,9722.13
C0231,2021-12-01,27140.5
C0231,2022-01-01,28180.6
C0231,2022-02-01,33479.27
C0231,2022-03-01,46534.53
C0231,2022-04-01,20504.27
C0231,2022-05-01,20755.74
C0231,2022-06-01,29462.51
C0231,2022-07-01,11955.91
C0231,2022-08-01,50250.74
C0231,2022-09-01,37377.13
C0231,2022-10-01,14899.94
C0231,2022-11-01,74197.74
C0231,2022-12-01,178975.25
C0231,2023-01-01,23489.15
C0231,2023-02-01,12073.74
C0231,2023-03-01,7484.87
C0231,2023-04-01,98862.78
C0231,2023-05-01,154749.36
C0231,2023-06-01,21814.16
C0231,2023-07-01,179838.26
C0231,2023-08-01,14455.07
C0231,2023-09-01,110156.29
C0231,2023-10-01,22789.03
C0231,2023-11-01,119671.35
C0231,2023-12-01,14563.02
C0232,2021-03-01,9015.65
C0232,2021-04-01,5900.96
C0232,2021-05-01,18359.12
C0232,2021-06-01,9144.32
C0232,2021-07-01,20526.91
C0232,2021-08-01,11913.34
C0232,2021-09-01,17030.66
C0232,2021-10-01,8067.44
C0232,2021-11-01,17037.87
C0232,2021-12-01,11757.38
C0232,2022-01-01,21493.31
C0232,2022-02-01,23100.01
C0232,2022-03-01,43232.9
C0232,2022-04-01,21630.04
C0232,2022-05-01,14636.13
C0232,2022-06-01,35139.57
C0232,2022-07-01,5726.71
C0232,2022-08-01,29221.75
C0232,2022-09-01,24644.61
C0232,2022-10-01,46482.2
C0232,2022-11-01,37658.99
C0232,2022-12-01,45780.29
C0232,2023-01-01,11249.06
C0232,2023-02-01,15498.17
C0232,2023-03-01,75908.03
C0232,2023-04-01,118262.54
C0232,2023-05-01,36853.67
C0232,2023-06-01,60866.24
C0232,2023-07-01,97609.46
C0232,2023-08-01,9985.77
C0232,2023-09-01,4436.61
C0232,2023-10-01,49517.92
C0232,2023-11-01,304554.93
C0232,2023-12-01,31590.64
C0233,2021-11-01,11262.39
C0233,2021-12-01,18153.16
C0233,2022-01-01,8806.27
C0233,2022-02-01,25066.02
C0233,2022-03-01,12976.78
C0233,2022-04-01,11744.68
C0233,2022-05-01,33382.09
C0233,2022-06-01,13110.88
C0233,2022-07-01,23290.72
C0233,2022-08-01,18429.74
C0233,2022-09-01,14180.6
C0233,2022-10-01,34585.46
C0233,2022-11-01,19421.77
C0233,2022-12-01,15339.86
C0233,2023-01-01,40067.62
C0233,2023-02-01,38102.18
C0233,2023-03-01,12099.68
C0233,2023-04-01,44531.15
C0233,2023-05-01,26329.6
C0233,2023-06-01,76136.76
C0233,2023-07-01,51173.21
C0233,2023-08-01,37195.85
C0233,2023-09-01,55882.75
C0233,2023-10-01,12015.52
C0233,2023-11-01,127113.0
C0233,2023-12-01,26967.93
C0234,2022-04-01,8934.76
C0234,2022-05-01,9252.32
C0234,2022-06-01,14133.72
C0234,2022-07-01,6675.0
C0234,2022-08-01,16752.97
C0234,2022-09-01,8772.83
C0234,2022-10-01,18847.09
C0234,2022-11-01,11225.82
C0234,2022-12-01,23673.12
C0234,2023-01-01,19171.85
C0234,2023-02-01,26648.97
C0234,2023-03-01,22979.68
C0234,2023-04-01,17677.39
C0234,2023-05-01,11305.11
C0234,2023-06-01,30689.77
C0234,2023-07-01,36086.39
C0234,2023-08-01,12254.99
C0234,2023-09-01,10515.56
C0234,2023-10-01,17012.9
C0234,2023-11-01,20043.96
C0234,2023-12-01,3849.93
C0235,2021-12-01,16557.88
C0235,2022-01-01,17591.54
C0235,2022-02-01,19869.8
C0235,2022-03-01,8904.4
C0235,2022-04-01,23797.44
C0235,2022-05-01,24577.26
C0235,2022-06-01,6593.17
C0235,2022-07-01,9220.86
C0235,2022-08-01,18547.38
C0235,2022-09-01,26843.27
C0235,2022-10-01,26365.29
C0235,2022-11-01,26458.82
C0235,2022-12-01,40431.36
C0235,2023-01-01,15905.08
C0235,2023-02-01,48501.12
C0235,2023-03-01,21740.13
C0235,2023-04-01,51153.0
C0235,2023-05-01,31304.31
C0235,2023-06-01,56701.27
C0235,2023-07-01,11477.66
C0235,2023-08-01,72083.6
C0235,2023-09-01,19456.16
C0235,2023-10-01,185858.24
C0235,2023-11-01,68407.88
C0235,2023-12-01,40162.31
C0236,2021-04-01,14128.72
C0236,2021-05-01,17937.39
C0236,2021-06-01,14973.04
C0236,2021-07-01,20115.55
C0236,2021-08-01,22979.78
C0236,2021-09-01,11682.69
C0236,2021-10-01,21539.6
C0236,2021-11-01,17112.97
C0236,2021-12-01,16882.84
C0236,2022-01-01,22793.53
C0236,2022-02-01,6127.72
C0236,2022-03-01,18126.25
C0236,2022-04-01,28586.66
C0236,2022-05-01,10222.98
C0236,2022-06-01,8233.67
C0236,2022-07-01,18194.41
C0236,2022-08-01,10105.1
C0236,2022-09-01,22111.97
C0236,2022-10-01,15129.5
C0236,2022-11-01,24372.33
C0236,2022-12-01,57194.19
C0236,2023-01-01,58631.84
C0236,2023-02-01,78521.79
C0236,2023-03-01,93763.1
C0236,2023-04-01,44310.99
C0236,2023-05-01,37893.42
C0236,2023-06-01,60462.95
C0236,2023-07-01,19477.63
C0236,2023-08-01,35518.37
C0236,2023-09-01,83042.05
C0236,2023-10-01,173079.38
C0236,2023-11-01,37839.54
C0236,2023-12-01,82074.48
C0237,2022-06-01,19980.85
C0237,2022-07-01,12708.23
C0237,2022-08-01,7478.59
C0237,2022-09-01,12811.0
C0237,2022-10-01,20877.04
C0237,2022-11-01,16538.08
C0237,2022-12-01,17183.8
C0237,2023-01-01,25115.8
C0237,2023-02-01,12559.78
C0237,2023-03-01,24661.29
C0237,2023-04-01,17393.65
C0237,2023-05-01,16858.74
C0237,2023-06-01,13046.81
C0237,2023-07-01,18778.24
C0237,2023-08-01,15063.94
C0237,2023-09-01,14403.39
C0237,2023-10-01,27338.27
C0237,2023-11-01,21953.04
C0237,2023-12-01,11138.68
C0238,2021-05-01,10145.36
C0238,2021-06-01,13513.98
C0238,2021-07-01,20739.42
C0238,2021-08-01,17786.2
C0238,2021-09-01,10815.46
C0238,2021-10-01,8496.4
C0238,2021-11-01,14398.9
C0238,2021-12-01,14848.59
C0238,2022-01-01,14160.9
C0238,2022-02-01,24972.04
C0238,2022-03-01,5546.14
C0238,2022-04-01,35696.84
C0238,2022-05-01,38294.2
C0238,2022-06-01,25300.71
C0238,2022-07-01,70512.21
C0238,2022-08-01,15150.14
C0238,2022-09-01,16954.36
C0238,2022-10-01,13665.27
C0238,2022-11-01,43891.57
C0238,2022-12-01,58157.28
C0238,2023-01-01,10804.14
C0238,2023-02-01,17473.4
C0238,2023-03-01,136166.17
C0238,2023-04-01,60595.42
C0238,2023-05-01,100951.38
C0238,2023-06-01,24935.31
C0238,2023-07-01,19779.98
C0238,2023-08-01,22392.77
C0238,2023-09-01,40616.94
C0238,2023-10-01,105888.1
C0238,2023-11-01,7934.84
C0238,2023-12-01,65699.04
C0239,2022-05-01,14827.73
C0239,2022-06-01,14331.94
C0239,2022-07-01,16491.33
C0239,2022-08-01,19774.93
C0239,2022-09-01,12708.56
C0239,2022-10-01,9271.53
C0239,2022-11-01,20636.92
C0239,2022-12-01,19387.27
C0239,2023-01-01,20604.5
C0239,2023-02-01,12419.21
C0239,2023-03-01,34922.74
C0239,2023-04-01,21370.68
C0239,2023-05-01,17310.97
C0239,2023-06-01,13305.46
C0239,2023-07-01,23397.81
C0239,2023-08-01,19175.18
C0239,2023-09-01,12226.92
C0239,2023-10-01,67548.71
C0239,2023-11-01,89809.28
C0239,2023-12-01,33545.4
C0240,2022-01-01,17134.78
C0240,2022-02-01,19955.07
C0240,2022-03-01,7425.68
C0240,2022-04-01,15657.58
C0240,2022-05-01,25351.23
C0240,2022-06-01,10898.13
C0240,2022-07-01,19407.95
C0240,2022-08-01,28828.18
C0240,2022-09-01,13144.78
C0240,2022-10-01,17092.92
C0240,2022-11-01,11909.29
C0240,2022-12-01,36296.38
C0240,2023-01-01,42869.28
C0240,2023-02-01,10794.94
C0240,2023-03-01,25206.92
C0240,2023-04-01,26726.51
C0240,2023-05-01,27800.51
C0240,2023-06-01,28729.78
C0240,2023-07-01,33876.32
C0240,2023-08-01,114845.58
C0240,2023-09-01,23027.3
C0240,2023-10-01,94778.49
C0240,2023-11-01,89168.57
C0240,2023-12-01,9771.85
C0241,2022-01-01,18645.64
C0241,2022-02-01,20238.17
C0241,2022-03-01,9690.02
C0241,2022-04-01,6939.62
C0241,2022-05-01,12191.59
C0241,2022-06-01,14641.53
C0241,2022-07-01,15328.47
C0241,2022-08-01,12247.03
C0241,2022-09-01,19086.61
C0241,2022-10-01,9757.05
C0241,2022-11-01,29444.56
C0241,2022-12-01,9872.16
C0241,2023-01-01,25797.51
C0241,2023-02-01,24749.99
C0241,2023-03-01,34533.21
C0241,2023-04-01,17906.41
C0241,2023-05-01,34087.55
C0241,2023-06-01,66044.91
C0241,2023-07-01,44032.24
C0241,2023-08-01,19454.44
C0241,2023-09-01,98812.33
