Customer_ID,Company_Name,Segment_Current,Start_Date,End_Date
C0537,Enterprise_537,Enterprise,2022-06-01,
C0538,Enterprise_538,Enterprise,2021-10-01,
C0539,Enterprise_539,Enterprise,2021-10-01,
C0540,Enterprise_540,Enterprise,2023-11-01,
C0541,Enterprise_541,Enterprise,2021-07-01,
C0542,Enterprise_542,Enterprise,2021-11-01,
C0543,Enterprise_543,Enterprise,2021-04-01,
C0544,Enterprise_544,Enterprise,2022-01-01,
C0545,Enterprise_545,Enterprise,2021-03-01,
C0546,Enterprise_546,Enterprise,2022-04-01,
C0547,Enterprise_547,Enterprise,2023-01-01,
C0548,Enterprise_548,Enterprise,2021-01-01,
C0549,Enterprise_549,Enterprise,2021-03-01,
C0550,Enterprise_550,Enterprise,2021-02-01,
C0551,Enterprise_551,Enterprise,2023-08-01,
C0552,Enterprise_552,Enterprise,2023-12-01,
C0553,Enterprise_553,Enterprise,2022-05-01,
C0554,Enterprise_554,Enterprise,2021-07-01,
C0555,Enterprise_555,Enterprise,2023-10-01,
C0556,Enterprise_556,Enterprise,2022-10-01,
C0557,Enterprise_557,Enterprise,2023-04-01,
C0558,Enterprise_558,Enterprise,2022-04-01,
C0559,Enterprise_559,Enterprise,2023-03-01,
C0560,Enterprise_560,Enterprise,2021-11-01,
C0561,Enterprise_561,Enterprise,2021-04-01,
C0562,Enterprise_562,Enterprise,2023-08-01,
C0563,Enterprise_563,Enterprise,2021-01-01,
C0564,Enterprise_564,Enterprise,2021-03-01,
C0565,Enterprise_565,Enterprise,2021-05-01,
C0566,Enterprise_566,Enterprise,2023-10-01,
C0567,Enterprise_567,Enterprise,2021-10-01,
C0568,Enterprise_568,Enterprise,2021-07-01,
C0569,Enterprise_569,Enterprise,2021-08-01,
C0570,Enterprise_570,Enterprise,2021-03-01,
C0571,Enterprise_571,Enterprise,2022-01-01,
C0572,Enterprise_572,Enterprise,2023-01-01,
C0573,Enterprise_573,Enterprise,2022-09-01,
C0574,Enterprise_574,Enterprise,2021-08-01,
C0575,Enterprise_575,Enterprise,2021-08-01,
C0576,Enterprise_576,Enterprise,2022-04-01,
C0577,Enterprise_577,Enterprise,2023-07-01,
C0578,Enterprise_578,Enterprise,2022-09-01,
C0579,Enterprise_579,Enterprise,2023-02-01,
C0580,Enterprise_580,Enterprise,2022-02-01,
C0581,Enterprise_581,Enterprise,2022-01-01,
C0582,Enterprise_582,Enterprise,2023-01-01,
C0583,Enterprise_583,Enterprise,2021-12-01,
C0584,Enterprise_584,Enterprise,2022-06-01,
C0585,Enterprise_585,Enterprise,2021-03-01,
C0586,Enterprise_586,Enterprise,2022-07-01,
C0587,Enterprise_587,Enterprise,2021-09-01,
C0588,Enterprise_588,Enterprise,2023-01-01,
C0589,Enterprise_589,Enterprise,2021-10-01,
C0590,Enterprise_590,Enterprise,2023-02-01,
C0591,Enterprise_591,Enterprise,2021-07-01,
C0592,Enterprise_592,Enterprise,2021-01-01,
C0593,Enterprise_593,Enterprise,2021-05-01,
C0594,Enterprise_594,Enterprise,2021-10-01,
C0595,Enterprise_595,Enterprise,2021-07-01,
C0596,Enterprise_596,Enterprise,2022-05-01,
C0597,Enterprise_597,Enterprise,2021-07-01,
C0598,Enterprise_598,Enterprise,2023-03-01,
C0599,Enterprise_599,Enterprise,2022-03-01,
C0600,Enterprise_600,Enterprise,2022-09-01,
C0601,Enterprise_601,Enterprise,2021-06-01,
C0602,Enterprise_602,Enterprise,2023-09-01,
C0603,Enterprise_603,Enterprise,2022-12-01,
C0604,Enterprise_604,Enterprise,2021-05-01,
C0605,Enterprise_605,Enterprise,2023-01-01,
C0606,Enterprise_606,Enterprise,2021-06-01,
C0607,Enterprise_607,Enterprise,2023-05-01,
C0608,Enterprise_608,Enterprise,2021-07-01,
C0609,Enterprise_609,Enterprise,2023-11-01,
C0610,Enterprise_610,Enterprise,2022-05-01,
C0611,Enterprise_611,Enterprise,2021-07-01,
C0612,Enterprise_612,Enterprise,2021-07-01,
C0613,Enterprise_613,Enterprise,2022-08-01,
C0614,Enterprise_614,Enterprise,2022-09-01,
C0615,Enterprise_615,Enterprise,2021-10-01,
C0616,Enterprise_616,Enterprise,2023-05-01,
C0617,Enterprise_617,Enterprise,2022-01-01,
C0618,Enterprise_618,Enterprise,2023-04-01,
C0619,Enterprise_619,Enterprise,2021-09-01,
C0620,Enterprise_620,Enterprise,2023-12-01,
C0621,Enterprise_621,Enterprise,2023-07-01,
C0622,Enterprise_622,Enterprise,2022-02-01,
C0623,Enterprise_623,Enterprise,2021-11-01,
C0624,Enterprise_624,Enterprise,2021-01-01,
C0625,Enterprise_625,Enterprise,2023-12-01,
C0626,Enterprise_626,Enterprise,2022-11-01,
C0627,Enterprise_627,Enterprise,2021-06-01,
C0628,Enterprise_628,Enterprise,2021-02-01,
C0629,Enterprise_629,Enterprise,2021-01-01,
C0630,Enterprise_630,Enterprise,2022-10-01,
C0631,Enterprise_631,Enterprise,2021-04-01,
C0632,Enterprise_632,Enterprise,2021-10-01,
C0633,Enterprise_633,Enterprise,2021-10-01,
C0634,Enterprise_634,Enterprise,2021-04-01,
C0635,Enterprise_635,Enterprise,2023-10-01,
C0636,Enterprise_636,Enterprise,2023-12-01,
C0637,Enterprise_637,Enterprise,2023-08-01,
C0638,Enterprise_638,Enterprise,2023-04-01,
C0639,Enterprise_639,Enterprise,2021-03-01,
C0640,Enterprise_640,Enterprise,2022-12-01,
C0641,Enterprise_641,Enterprise,2022-03-01,
C0642,Enterprise_642,Enterprise,2021-05-01,
C0643,Enterprise_643,Enterprise,2022-09-01,
C0644,Enterprise_644,Enterprise,2021-01-01,
C0645,Enterprise_645,Enterprise,2023-02-01,
C0646,Enterprise_646,Enterprise,2023-08-01,
C0647,Enterprise_647,Enterprise,2021-01-01,
C0648,Enterprise_648,Enterprise,2021-11-01,
C0649,Enterprise_649,Enterprise,2023-05-01,
C0650,Enterprise_650,Enterprise,2021-04-01,
C0651,Enterprise_651,Enterprise,2021-01-01,
C0652,Enterprise_652,Enterprise,2023-04-01,
C0653,Enterprise_653,Enterprise,2021-08-01,
C0654,Enterprise_654,Enterprise,2021-08-01,
C0655,Enterprise_655,Enterprise,2021-05-01,
C0656,Enterprise_656,Enterprise,2021-09-01,
C0657,Enterprise_657,Enterprise,2022-02-01,
C0658,Enterprise_658,Enterprise,2021-08-01,
C0659,Enterprise_659,Enterprise,2021-12-01,
C0660,Enterprise_660,Enterprise,2021-11-01,
C0661,Enterprise_661,Enterprise,2021-11-01,
C0662,Enterprise_662,Enterprise,2021-10-01,
C0663,Enterprise_663,Enterprise,2021-10-01,
C0664,Enterprise_664,Enterprise,2021-09-01,
C0665,Enterprise_665,Enterprise,2023-08-01,
C0666,Enterprise_666,Enterprise,2023-11-01,
C0667,Enterprise_667,Enterprise,2023-08-01,
C0668,Enterprise_668,Enterprise,2021-12-01,
C0669,Enterprise_669,Enterprise,2022-09-01,
C0670,Enterprise_670,Enterprise,2021-10-01,
C0671,Enterprise_671,Enterprise,2023-04-01,
C0672,Enterprise_672,Enterprise,2023-04-01,
C0673,Enterprise_673,Enterprise,2023-04-01,
C0674,Enterprise_674,Enterprise,2021-04-01,
C0675,Enterprise_675,Enterprise,2023-04-01,
C0676,Enterprise_676,Enterprise,2023-03-01,
C0677,Enterprise_677,Enterprise,2023-08-01,
C0678,Enterprise_678,Enterprise,2021-10-01,
C0679,Enterprise_679,Enterprise,2021-04-01,
C0680,Enterprise_680,Enterprise,2021-05-01,
C0681,Enterprise_681,Enterprise,2022-10-01,
C0682,Enterprise_682,Enterprise,2022-12-01,
C0683,Enterprise_683,Enterprise,2021-08-01,
C0684,Enterprise_684,Enterprise,2023-04-01,
C0685,Enterprise_685,Enterprise,2023-09-01,
C0686,Enterprise_686,Enterprise,2023-12-01,
C0687,Enterprise_687,Enterprise,2023-12-01,
C0688,Enterprise_688,Enterprise,2022-04-01,
C0689,Enterprise_689,Enterprise,2022-12-01,
C0690,Enterprise_690,Enterprise,2021-03-01,
C0691,Enterprise_691,Enterprise,2023-08-01,
C0692,Enterprise_692,Enterprise,2023-04-01,
C0693,Enterprise_693,Enterprise,2021-12-01,
C0694,Enterprise_694,Enterprise,2023-11-01,
C0695,Enterprise_695,Enterprise,2021-12-01,
C0696,Enterprise_696,Enterprise,2021-01-01,
C0697,Enterprise_697,Enterprise,2021-01-01,
C0698,Enterprise_698,Enterprise,2022-05-01,
C0699,Enterprise_699,Enterprise,2022-02-01,
C0700,Enterprise_700,Enterprise,2021-01-01,
C0701,Enterprise_701,Enterprise,2021-12-01,
C0702,Enterprise_702,Enterprise,2022-01-01,
C0703,Enterprise_703,Enterprise,2022-01-01,
C0704,Enterprise_704,Enterprise,2023-12-01,
C0705,Enterprise_705,Enterprise,2021-05-01,
C0706,Enterprise_706,Enterprise,2022-02-01,
C0707,Enterprise_707,Enterprise,2021-09-01,
C0708,Enterprise_708,Enterprise,2023-11-01,
C0709,Enterprise_709,Enterprise,2022-07-01,
C0710,Enterprise_710,Enterprise,2022-12-01,
C0711,Enterprise_711,Enterprise,2022-09-01,
C0712,Enterprise_712,Enterprise,2023-02-01,
C0713,Enterprise_713,Enterprise,2023-08-01,
C0714,Enterprise_714,Enterprise,2021-08-01,
C0715,Enterprise_715,Enterprise,2021-08-01,
C0716,Enterprise_716,Enterprise,2022-07-01,
C0717,Enterprise_717,Enterprise,2021-08-01,
C0718,Enterprise_718,Enterprise,2023-01-01,
C0719,Enterprise_719,Enterprise,2022-10-01,
C0720,Enterprise_720,Enterprise,2021-08-01,
C0721,Enterprise_721,Enterprise,2021-06-01,
C0722,Enterprise_722,Enterprise,2021-10-01,
C0723,Enterprise_723,Enterprise,2021-12-01,
C0724,Enterprise_724,Enterprise,2022-07-01,
C0725,Enterprise_725,Enterprise,2023-02-01,
C0726,Enterprise_726,Enterprise,2021-10-01,
C0727,Enterprise_727,Enterprise,2022-04-01,
C0728,Enterprise_728,Enterprise,2022-07-01,
C0729,Enterprise_729,Enterprise,2021-09-01,
C0730,Enterprise_730,Enterprise,2022-12-01,
C0731,Enterprise_731,Enterprise,2022-03-01,
C0732,Enterprise_732,Enterprise,2022-09-01,
C0733,Enterprise_733,Enterprise,2022-04-01,
C0734,Enterprise_734,Enterprise,2022-02-01,
C0735,Enterprise_735,Enterprise,2022-12-01,
C0736,Enterprise_736,Enterprise,2021-01-01,
C0737,Enterprise_737,Enterprise,2021-03-01,
C0738,Enterprise_738,Enterprise,2022-06-01,
C0739,Enterprise_739,Enterprise,2023-04-01,
C0740,Enterprise_740,Enterprise,2022-06-01,
C0741,Enterprise_741,Enterprise,2022-07-01,
C0742,Enterprise_742,Enterprise,2021-07-01,
C0743,Enterprise_743,Enterprise,2023-09-01,
C0744,Enterprise_744,Enterprise,2021-07-01,
C0745,Enterprise_745,Enterprise,2022-11-01,
C0746,Enterprise_746,Enterprise,2021-12-01,
C0747,Enterprise_747,Enterprise,2021-07-01,
C0748,Enterprise_748,Enterprise,2023-05-01,
C0749,Enterprise_749,Enterprise,2021-04-01,
C0750,Enterprise_750,Enterprise,2023-03-01,
C0751,Enterprise_751,Enterprise,2022-03-01,
C0752,Enterprise_752,Enterprise,2023-10-01,
C0753,Enterprise_753,Enterprise,2022-05-01,
C0754,Enterprise_754,Enterprise,2022-05-01,
C0755,Enterprise_755,Enterprise,2023-07-01,
C0756,Enterprise_756,Enterprise,2022-09-01,
C0757,Enterprise_757,Enterprise,2021-11-01,
C0758,Enterprise_758,Enterprise,2021-01-01,
C0759,Enterprise_759,Enterprise,2021-05-01,
C0760,Enterprise_760,Enterprise,2023-03-01,
C0761,Enterprise_761,Enterprise,2023-05-01,
C0762,Enterprise_762,Enterprise,2022-10-01,
C0763,Enterprise_763,Enterprise,2022-06-01,
C0764,Enterprise_764,Enterprise,2023-09-01,
C0765,Enterprise_765,Enterprise,2022-12-01,
C0766,Enterprise_766,Enterprise,2022-03-01,
C0767,Enterprise_767,Enterprise,2022-12-01,
C0768,Enterprise_768,Enterprise,2022-09-01,
C0769,Enterprise_769,Enterprise,2021-01-01,
C0770,Enterprise_770,Enterprise,2023-04-01,
C0771,Enterprise_771,Enterprise,2023-02-01,
C0772,Enterprise_772,Enterprise,2021-12-01,
C0773,Enterprise_773,Enterprise,2022-07-01,
C0774,Enterprise_774,Enterprise,2021-08-01,
C0775,Enterprise_775,Enterprise,2023-12-01,
C0776,Enterprise_776,Enterprise,2022-07-01,
C0777,Enterprise_777,Enterprise,2021-07-01,
C0778,Enterprise_778,Enterprise,2023-12-01,
C0779,Enterprise_779,Enterprise,2023-06-01,
C0780,Enterprise_780,Enterprise,2021-11-01,
C0781,Enterprise_781,Enterprise,2022-10-01,
C0782,Enterprise_782,Enterprise,2023-10-01,
C0783,Enterprise_783,Enterprise,2022-06-01,
C0784,Enterprise_784,Enterprise,2022-08-01,
C0785,Enterprise_785,Enterprise,2022-03-01,
C0786,Enterprise_786,Enterprise,2023-12-01,
C0787,Enterprise_787,Enterprise,2023-10-01,
C0788,Enterprise_788,Enterprise,2021-01-01,
C0789,Enterprise_789,Enterprise,2022-02-01,
C0790,Enterprise_790,Enterprise,2021-11-01,
C0791,Enterprise_791,Enterprise,2021-05-01,
C0792,Enterprise_792,Enterprise,2021-10-01,
C0793,Enterprise_793,Enterprise,2022-12-01,
C0794,Enterprise_794,Enterprise,2022-04-01,
C0795,Enterprise_795,Enterprise,2021-10-01,
C0796,Enterprise_796,Enterprise,2023-09-01,
C0797,Enterprise_797,Enterprise,2022-11-01,
C0798,Enterprise_798,Enterprise,2021-09-01,
C0799,Enterprise_799,Enterprise,2023-04-01,
C0800,Enterprise_800,Enterprise,2023-12-01,
C0801,Enterprise_801,Enterprise,2022-12-01,
C0802,Enterprise_802,Enterprise,2022-03-01,
C0803,Enterprise_803,Enterprise,2023-04-01,
C0804,Enterprise_804,Enterprise,2022-05-01,
C0805,Enterprise_805,Enterprise,2022-06-01,
C0806,Enterprise_806,Enterprise,2023-11-01,
C0807,Enterprise_807,Enterprise,2023-10-01,
C0808,Enterprise_808,Enterprise,2022-07-01,
C0809,Enterprise_809,Enterprise,2021-08-01,
C0810,Enterprise_810,Enterprise,2022-04-01,
C0811,Enterprise_811,Enterprise,2022-02-01,
C0812,Enterprise_812,Enterprise,2021-11-01,
C0813,Enterprise_813,Enterprise,2022-07-01,
C0814,Enterprise_814,Enterprise,2021-03-01,
C0815,Enterprise_815,Enterprise,2021-04-01,
C0816,Enterprise_816,Enterprise,2023-11-01,
C0817,Enterprise_817,Enterprise,2023-10-01,
C0818,Enterprise_818,Enterprise,2021-12-01,
C0819,Enterprise_819,Enterprise,2023-12-01,
C0820,Enterprise_820,Enterprise,2022-12-01,
C0821,Enterprise_821,Enterprise,2023-09-01,
C0822,Enterprise_822,Enterprise,2021-11-01,
C0823,Enterprise_823,Enterprise,2023-06-01,
C0824,Enterprise_824,Enterprise,2022-07-01,
C0825,Enterprise_825,Enterprise,2023-06-01,
C0826,Enterprise_826,Enterprise,2021-03-01,
C0827,Enterprise_827,Enterprise,2021-11-01,
C0828,Enterprise_828,Enterprise,2022-02-01,
C0829,Enterprise_829,Enterprise,2023-04-01,
C0830,Enterprise_830,Enterprise,2021-08-01,
C0831,Enterprise_831,Enterprise,2021-01-01,
C0832,Enterprise_832,Enterprise,2021-12-01,
C0833,Enterprise_833,Enterprise,2023-09-01,
C0834,Enterprise_834,Enterprise,2021-05-01,
C0835,Enterprise_835,Enterprise,2023-02-01,
C0836,Enterprise_836,Enterprise,2023-10-01,
C0837,Enterprise_837,Enterprise,2021-08-01,
C0838,Enterprise_838,Enterprise,2021-05-01,
C0839,Enterprise_839,Enterprise,2021-11-01,
C0840,Enterprise_840,Enterprise,2021-10-01,
C0841,Enterprise_841,Enterprise,2021-09-01,
C0842,Enterprise_842,Enterprise,2022-03-01,
C0843,Enterprise_843,Enterprise,2022-06-01,
C0844,Enterprise_844,Enterprise,2021-01-01,
C0845,Enterprise_845,Enterprise,2023-06-01,
C0846,Enterprise_846,Enterprise,2021-05-01,
C0847,Enterprise_847,Enterprise,2023-02-01,
C0848,Enterprise_848,Enterprise,2021-03-01,
C0849,Enterprise_849,Enterprise,2023-02-01,
C0850,Enterprise_850,Enterprise,2021-12-01,
C0851,Enterprise_851,Enterprise,2021-08-01,
C0852,Enterprise_852,Enterprise,2023-02-01,
C0853,Enterprise_853,Enterprise,2021-02-01,
C0854,Enterprise_854,Enterprise,2022-02-01,
C0855,Enterprise_855,Enterprise,2023-08-01,
C0856,Enterprise_856,Enterprise,2023-08-01,
C0857,Enterprise_857,Enterprise,2022-03-01,
C0858,Enterprise_858,Enterprise,2023-05-01,
C0859,Enterprise_859,Enterprise,2022-10-01,
C0860,Enterprise_860,Enterprise,2021-09-01,
C0861,Enterprise_861,Enterprise,2021-12-01,
C0862,Enterprise_862,Enterprise,2023-09-01,
C0863,Enterprise_863,Enterprise,2023-07-01,
C0864,Enterprise_864,Enterprise,2023-11-01,
C0865,Enterprise_865,Enterprise,2021-07-01,
C0866,Enterprise_866,Enterprise,2021-05-01,
C0867,Enterprise_867,Enterprise,2021-04-01,
C0868,Enterprise_868,Enterprise,2022-03-01,
C0869,Enterprise_869,Enterprise,2021-08-01,
C0870,Enterprise_870,Enterprise,2023-10-01,
C0871,Enterprise_871,Enterprise,2022-04-01,
C0872,Enterprise_872,Enterprise,2022-12-01,
C0873,Enterprise_873,Enterprise,2023-12-01,
C0874,Enterprise_874,Enterprise,2022-02-01,
C0875,Enterprise_875,Enterprise,2021-01-01,
C0876,Enterprise_876,Enterprise,2021-01-01,
C0877,Enterprise_877,Enterprise,2022-03-01,
C0878,Enterprise_878,Enterprise,2022-09-01,
C0879,Enterprise_879,Enterprise,2021-04-01,
C0880,Enterprise_880,Enterprise,2021-07-01,
C0881,Enterprise_881,Enterprise,2023-01-01,
C0882,Enterprise_882,Enterprise,2022-12-01,
C0883,Enterprise_883,Enterprise,2023-11-01,
C0884,Enterprise_884,Enterprise,2023-01-01,
C0885,Enterprise_885,Enterprise,2023-06-01,
C0886,Enterprise_886,Enterprise,2022-07-01,
C0887,Enterprise_887,Enterprise,2022-11-01,
C0888,Enterprise_888,Enterprise,2022-12-01,
C0889,Enterprise_889,Enterprise,2021-06-01,
C0890,Enterprise_890,Enterprise,2021-12-01,
C0891,Enterprise_891,Enterprise,2022-01-01,
C0892,Enterprise_892,Enterprise,2021-12-01,
C0893,Enterprise_893,Enterprise,2021-06-01,
C0894,Enterprise_894,Enterprise,2022-02-01,
C0895,Enterprise_895,Enterprise,2023-01-01,
C0896,Enterprise_896,Enterprise,2023-12-01,
C0897,Enterprise_897,Enterprise,2021-03-01,
C0898,Enterprise_898,Enterprise,2023-06-01,
C0899,Enterprise_899,Enterprise,2023-03-01,
C0900,Enterprise_900,Enterprise,2022-03-01,
C0901,SMB_1,SMB,2023-05-01,
C0902,SMB_2,SMB,2023-07-01,
C0903,SMB_3,SMB,2023-06-01,
C0904,SMB_4,SMB,2023-12-01,
C0905,SMB_5,SMB,2023-04-01,
C0906,SMB_6,SMB,2022-12-01,
C0907,SMB_7,SMB,2023-08-01,
C0908,SMB_8,SMB,2023-02-01,
C0909,SMB_9,SMB,2023-04-01,
C0910,SMB_10,SMB,2023-10-01,
C0911,SMB_11,SMB,2023-12-01,
C0912,SMB_12,SMB,2023-12-01,
C0913,SMB_13,SMB,2023-11-01,
C0914,SMB_14,SMB,2023-11-01,
C0915,SMB_15,SMB,2023-11-01,
C0916,SMB_16,SMB,2023-05-01,
C0917,SMB_17,SMB,2023-09-01,
C0918,SMB_18,SMB,2023-03-01,
C0919,SMB_19,SMB,2023-11-01,
C0920,SMB_20,SMB,2023-12-01,
C0921,SMB_21,SMB,2023-04-01,
C0922,SMB_22,SMB,2022-12-01,
C0923,SMB_23,SMB,2023-10-01,
C0924,SMB_24,SMB,2023-12-01,
C0925,SMB_25,SMB,2023-11-01,
C0926,SMB_26,SMB,2022-09-01,
C0927,SMB_27,SMB,2023-07-01,
C0928,SMB_28,SMB,2023-06-01,
C0929,SMB_29,SMB,2023-06-01,
C0930,SMB_30,SMB,2023-02-01,
C0931,SMB_31,SMB,2023-10-01,
C0932,SMB_32,SMB,2023-10-01,
C0933,SMB_33,SMB,2023-09-01,
C0934,SMB_34,SMB,2023-12-01,
C0935,SMB_35,SMB,2023-10-01,
C0936,SMB_36,SMB,2023-05-01,
C0937,SMB_37,SMB,2023-11-01,
C0938,SMB_38,SMB,2023-12-01,
C0939,SMB_39,SMB,2023-02-01,
C0940,SMB_40,SMB,2023-08-01,
C0941,SMB_41,SMB,2023-11-01,
C0942,SMB_42,SMB,2023-06-01,
C0943,SMB_43,SMB,2023-06-01,
C0944,SMB_44,SMB,2023-10-01,
C0945,SMB_45,SMB,2023-08-01,
C0946,SMB_46,SMB,2023-09-01,
C0947,SMB_47,SMB,2023-03-01,
C0948,SMB_48,SMB,2023-09-01,
C0949,SMB_49,SMB,2023-07-01,
C0950,SMB_50,SMB,2023-09-01,
C0951,SMB_51,SMB,2023-05-01,
C0952,SMB_52,SMB,2023-02-01,
C0953,SMB_53,SMB,2023-11-01,
C0954,SMB_54,SMB,2023-01-01,
C0955,SMB_55,SMB,2023-01-01,
C0956,SMB_56,SMB,2023-07-01,
C0957,SMB_57,SMB,2023-06-01,
C0958,SMB_58,SMB,2023-12-01,
C0959,SMB_59,SMB,2023-06-01,
C0960,SMB_60,SMB,2023-05-01,
C0961,SMB_61,SMB,2023-05-01,
C0962,SMB_62,SMB,2023-04-01,
C0963,SMB_63,SMB,2023-10-01,
C0964,SMB_64,SMB,2022-10-01,
C0965,SMB_65,SMB,2023-09-01,
C0966,SMB_66,SMB,2022-11-01,
C0967,SMB_67,SMB,2023-04-01,
C0968,SMB_68,SMB,2022-12-01,
C0969,SMB_69,SMB,2023-10-01,
C0970,SMB_70,SMB,2023-03-01,
C0971,SMB_71,SMB,2023-10-01,
C0972,SMB_72,SMB,2023-07-01,
C0973,SMB_73,SMB,2023-12-01,
C0974,SMB_74,SMB,2023-02-01,
C0975,SMB_75,SMB,2023-07-01,
C0976,SMB_76,SMB,2022-12-01,
C0977,SMB_77,SMB,2023-02-01,
C0978,SMB_78,SMB,2022-12-01,
C0979,SMB_79,SMB,2023-05-01,
C0980,SMB_80,SMB,2023-09-01,
C0981,SMB_81,SMB,2023-04-01,
C0982,SMB_82,SMB,2023-05-01,
C0983,SMB_83,SMB,2022-11-01,
C0984,SMB_84,SMB,2023-05-01,
C0985,SMB_85,SMB,2023-11-01,
C0986,SMB_86,SMB,2023-08-01,
C0987,SMB_87,SMB,2023-12-01,
C0988,SMB_88,SMB,2023-10-01,
C0989,SMB_89,SMB,2023-01-01,
C0990,SMB_90,SMB,2023-02-01,
C0991,SMB_91,SMB,2023-06-01,
C0992,SMB_92,SMB,2023-02-01,
C0993,SMB_93,SMB,2022-10-01,
C0994,SMB_94,SMB,2023-03-01,
C0995,SMB_95,SMB,2023-06-01,
C0996,SMB_96,SMB,2023-08-01,
C0997,SMB_97,SMB,2023-03-01,
C0998,SMB_98,SMB,2023-02-01,
C0999,SMB_99,SMB,2023-10-01,
C1000,SMB_100,SMB,2022-12-01,
C1001,SMB_101,SMB,2023-05-01,
C1002,SMB_102,SMB,2023-11-01,
C1003,SMB_103,SMB,2023-07-01,
C1004,SMB_104,SMB,2023-09-01,
C1005,SMB_105,SMB,2023-03-01,
C1006,SMB_106,SMB,2022-12-01,
C1007,SMB_107,SMB,2023-12-01,
C1008,SMB_108,SMB,2023-06-01,
C1009,SMB_109,SMB,2023-08-01,
C1010,SMB_110,SMB,2023-04-01,
C1011,SMB_111,SMB,2023-12-01,
C1012,SMB_112,SMB,2023-08-01,
C1013,SMB_113,SMB,2023-08-01,
C1014,SMB_114,SMB,2023-11-01,
C1015,SMB_115,SMB,2022-09-01,
C1016,SMB_116,SMB,2023-10-01,
C1017,SMB_117,SMB,2023-05-01,
C1018,SMB_118,SMB,2023-09-01,
C1019,SMB_119,SMB,2023-11-01,
C1020,SMB_120,SMB,2023-07-01,
C1021,SMB_121,SMB,2023-02-01,
C1022,SMB_122,SMB,2023-07-01,
C1023,SMB_123,SMB,2023-05-01,
C1024,SMB_124,SMB,2023-04-01,
C1025,SMB_125,SMB,2023-09-01,
C1026,SMB_126,SMB,2023-03-01,
C1027,SMB_127,SMB,2023-07-01,
C1028,SMB_128,SMB,2023-07-01,
C1029,SMB_129,SMB,2023-06-01,
C1030,SMB_130,SMB,2023-06-01,
C1031,SMB_131,SMB,2023-03-01,
C1032,SMB_132,SMB,2023-06-01,
C1033,SMB_133,SMB,2023-02-01,
C1034,SMB_134,SMB,2023-10-01,
C1035,SMB_135,SMB,2023-11-01,
C1036,SMB_136,SMB,2023-04-01,
C1037,SMB_137,SMB,2023-10-01,
C1038,SMB_138,SMB,2023-12-01,
C1039,SMB_139,SMB,2023-01-01,
C1040,SMB_140,SMB,2023-07-01,
C1041,SMB_141,SMB,2023-09-01,
C1042,SMB_142,SMB,2023-08-01,
C1043,SMB_143,SMB,2023-01-01,
C1044,SMB_144,SMB,2023-06-01,
C1045,SMB_145,SMB,2023-06-01,
C1046,SMB_146,SMB,2023-07-01,
C1047,SMB_147,SMB,2023-01-01,
C1048,SMB_148,SMB,2023-04-01,
C1049,SMB_149,SMB,2023-07-01,
C1050,SMB_150,SMB,2023-11-01,
C1051,SMB_151,SMB,2023-11-01,
C1052,SMB_152,SMB,2023-11-01,
C1053,SMB_153,SMB,2022-08-01,
C1054,SMB_154,SMB,2023-11-01,
C1055,SMB_155,SMB,2023-03-01,
C1056,SMB_156,SMB,2023-12-01,
C1057,SMB_157,SMB,2023-01-01,
C1058,SMB_158,SMB,2023-01-01,
C1059,SMB_159,SMB,2023-06-01,
C1060,SMB_160,SMB,2023-11-01,
C1061,SMB_161,SMB,2023-09-01,
C1062,SMB_162,SMB,2023-11-01,
C1063,SMB_163,SMB,2023-05-01,
C1064,SMB_164,SMB,2023-05-01,
C1065,SMB_165,SMB,2023-03-01,
C1066,SMB_166,SMB,2023-11-01,
C1067,SMB_167,SMB,2023-12-01,
C1068,SMB_168,SMB,2023-01-01,
C1069,SMB_169,SMB,2023-08-01,
C1070,SMB_170,SMB,2023-06-01,
C1071,SMB_171,SMB,2023-11-01,
C1072,SMB_172,SMB,2023-12-01,
C1073,SMB_173,SMB,2023-11-01,
C1074,SMB_174,SMB,2023-11-01,
C1075,SMB_175,SMB,2023-07-01,
C1076,SMB_176,SMB,2023-10-01,
C1077,SMB_177,SMB,2022-11-01,
C1078,SMB_178,SMB,2023-04-01,
C1079,SMB_179,SMB,2023-09-01,
C1080,SMB_180,SMB,2023-04-01,
C1081,SMB_181,SMB,2023-12-01,
C1082,SMB_182,SMB,2023-09-01,
C1083,SMB_183,SMB,2023-12-01,
C1084,SMB_184,SMB,2023-12-01,
C1085,SMB_185,SMB,2023-09-01,
C1086,SMB_186,SMB,2023-12-01,
C1087,SMB_187,SMB,2023-07-01,
C1088,SMB_188,SMB,2022-10-01,
C1089,SMB_189,SMB,2022-11-01,
C1090,SMB_190,SMB,2023-05-01,
C1091,SMB_191,SMB,2023-03-01,
C1092,SMB_192,SMB,2023-12-01,
C1093,SMB_193,SMB,2023-01-01,
C1094,SMB_194,SMB,2023-08-01,
C1095,SMB_195,SMB,2023-12-01,
C1096,SMB_196,SMB,2023-12-01,
C1097,SMB_197,SMB,2023-02-01,
C1098,SMB_198,SMB,2023-06-01,
C1099,SMB_199,SMB,2023-10-01,
C1100,SMB_200,SMB,2023-06-01,
C1101,SMB_201,SMB,2023-09-01,
C1102,SMB_202,SMB,2023-02-01,
C1103,SMB_203,SMB,2023-07-01,
C1104,SMB_204,SMB,2023-04-01,
