Customer_ID,Month,Consumption_Units
C0158,2023-11-01,17569.27
C0158,2023-12-01,17536.14
C0159,2021-07-01,13512.26
C0159,2021-08-01,13515.41
C0159,2021-09-01,13542.76
C0159,2021-10-01,14030.6
C0159,2021-11-01,14294.32
C0159,2021-12-01,14607.61
C0159,2022-01-01,14523.88
C0159,2022-02-01,14493.06
C0159,2022-03-01,14370.83
C0159,2022-04-01,14275.77
C0159,2022-05-01,14696.06
C0159,2022-06-01,15048.19
C0159,2022-07-01,15205.99
C0159,2022-08-01,15133.84
C0159,2022-09-01,15533.21
C0159,2022-10-01,15676.02
C0159,2022-11-01,16133.47
C0159,2022-12-01,16342.92
C0159,2023-01-01,16591.44
C0159,2023-02-01,16459.38
C0159,2023-03-01,16927.58
C0159,2023-04-01,17313.28
C0159,2023-05-01,17055.31
C0159,2023-06-01,16607.83
C0159,2023-07-01,17191.34
C0159,2023-08-01,17682.88
C0159,2023-09-01,18241.53
C0159,2023-10-01,18869.76
C0159,2023-11-01,18530.0
C0159,2023-12-01,18273.13
C0160,2022-02-01,20036.89
C0160,2022-03-01,20478.45
C0160,2022-04-01,20617.87
C0160,2022-05-01,20731.32
C0160,2022-06-01,20978.87
C0160,2022-07-01,21252.36
C0160,2022-08-01,21100.68
C0160,2022-09-01,20115.37
C0160,2022-10-01,20320.44
C0160,2022-11-01,20707.63
C0160,2022-12-01,20930.97
C0160,2023-01-01,20856.37
C0160,2023-02-01,20938.15
C0160,2023-03-01,20811.78
C0160,2023-04-01,20369.74
C0160,2023-05-01,20693.99
C0160,2023-06-01,20543.45
C0160,2023-07-01,20617.12
C0160,2023-08-01,20934.88
C0160,2023-09-01,21316.57
C0160,2023-10-01,21082.89
C0160,2023-11-01,21291.15
C0160,2023-12-01,21614.89
C0161,2021-10-01,16270.84
C0161,2021-11-01,16446.77
C0161,2021-12-01,16648.34
C0161,2022-01-01,16863.57
C0161,2022-02-01,16778.33
C0161,2022-03-01,17065.48
C0161,2022-04-01,17188.52
C0161,2022-05-01,17305.19
C0161,2022-06-01,17322.31
C0161,2022-07-01,17651.2
C0161,2022-08-01,17462.77
C0161,2022-09-01,17466.76
C0161,2022-10-01,17847.98
C0161,2022-11-01,18288.22
C0161,2022-12-01,17944.85
C0161,2023-01-01,17702.53
C0161,2023-02-01,17545.28
C0161,2023-03-01,17407.52
C0161,2023-04-01,17686.5
C0161,2023-05-01,17879.15
C0161,2023-06-01,17730.2
C0161,2023-07-01,17830.21
C0161,2023-08-01,17853.81
C0161,2023-09-01,18109.28
C0161,2023-10-01,18171.41
C0161,2023-11-01,18585.73
C0161,2023-12-01,18932.23
C0162,2021-02-01,16442.43
C0162,2021-03-01,17049.14
C0162,2021-04-01,17299.63
C0162,2021-05-01,17447.38
C0162,2021-06-01,18025.42
C0162,2021-07-01,18259.2
C0162,2021-08-01,18578.5
C0162,2021-09-01,19335.62
C0162,2021-10-01,19183.75
C0162,2021-11-01,19750.65
C0162,2021-12-01,19804.85
C0162,2022-01-01,19739.46
C0162,2022-02-01,20101.71
C0162,2022-03-01,20372.6
C0162,2022-04-01,20601.86
C0162,2022-05-01,21018.89
C0162,2022-06-01,21168.17
C0162,2022-07-01,21269.42
C0162,2022-08-01,20877.09
C0162,2022-09-01,21086.85
C0162,2022-10-01,21542.06
C0162,2022-11-01,21602.76
C0162,2022-12-01,21845.31
C0162,2023-01-01,21886.66
C0162,2023-02-01,21614.99
C0162,2023-03-01,21730.83
C0162,2023-04-01,21839.42
C0162,2023-05-01,22390.51
C0162,2023-06-01,22289.44
C0162,2023-07-01,22243.38
C0162,2023-08-01,21771.9
C0162,2023-09-01,21671.5
C0162,2023-10-01,21892.22
C0162,2023-11-01,22036.26
C0162,2023-12-01,22571.24
C0163,2021-01-01,16595.83
C0163,2021-02-01,16972.95
C0163,2021-03-01,17212.87
C0163,2021-04-01,17546.3
C0163,2021-05-01,17198.15
C0163,2021-06-01,17824.71
C0163,2021-07-01,18060.49
C0163,2021-08-01,18116.69
C0163,2021-09-01,18490.68
C0163,2021-10-01,18598.79
C0163,2021-11-01,19394.67
C0163,2021-12-01,19671.78
C0163,2022-01-01,19779.15
C0163,2022-02-01,20048.07
C0163,2022-03-01,20314.4
C0163,2022-04-01,20571.65
C0163,2022-05-01,21211.37
C0163,2022-06-01,20415.49
C0163,2022-07-01,20523.36
C0163,2022-08-01,20522.96
C0163,2022-09-01,20543.08
C0163,2022-10-01,20131.92
C0163,2022-11-01,20219.43
C0163,2022-12-01,20363.87
C0163,2023-01-01,20646.79
C0163,2023-02-01,21276.0
C0163,2023-03-01,21046.55
C0163,2023-04-01,20948.93
C0163,2023-05-01,20880.51
C0163,2023-06-01,21065.67
C0163,2023-07-01,20825.81
C0163,2023-08-01,21415.99
C0163,2023-09-01,21717.44
C0163,2023-10-01,21707.09
C0163,2023-11-01,22094.59
C0163,2023-12-01,22395.22
C0164,2022-02-01,21571.43
C0164,2022-03-01,21563.18
C0164,2022-04-01,21437.83
C0164,2022-05-01,21543.07
C0164,2022-06-01,22023.66
C0164,2022-07-01,22082.73
C0164,2022-08-01,22220.0
C0164,2022-09-01,22564.96
C0164,2022-10-01,22428.29
C0164,2022-11-01,22233.03
C0164,2022-12-01,22621.39
C0164,2023-01-01,22831.81
C0164,2023-02-01,22766.73
C0164,2023-03-01,23052.32
C0164,2023-04-01,22869.45
C0164,2023-05-01,23246.83
C0164,2023-06-01,23078.86
C0164,2023-07-01,22441.26
C0164,2023-08-01,22655.05
C0164,2023-09-01,22879.45
C0164,2023-10-01,23574.48
C0164,2023-11-01,23898.36
C0164,2023-12-01,24016.28
C0165,2023-01-01,24151.93
C0165,2023-02-01,23959.26
C0165,2023-03-01,24020.09
C0165,2023-04-01,23945.91
C0165,2023-05-01,24385.16
C0165,2023-06-01,24494.46
C0165,2023-07-01,24883.72
C0165,2023-08-01,24952.64
C0165,2023-09-01,25023.51
C0165,2023-10-01,25236.09
C0165,2023-11-01,24865.31
C0165,2023-12-01,25052.57
C0166,2022-06-01,22114.36
C0166,2022-07-01,22560.46
C0166,2022-08-01,22551.86
C0166,2022-09-01,22115.78
C0166,2022-10-01,22081.83
C0166,2022-11-01,22439.86
C0166,2022-12-01,22396.61
C0166,2023-01-01,22647.58
C0166,2023-02-01,22616.11
C0166,2023-03-01,23242.97
C0166,2023-04-01,23222.13
C0166,2023-05-01,23382.76
C0166,2023-06-01,23206.96
C0166,2023-07-01,23110.33
C0166,2023-08-01,22357.49
C0166,2023-09-01,22312.13
C0166,2023-10-01,22129.69
C0166,2023-11-01,22468.48
C0166,2023-12-01,22248.4
C0167,2021-12-01,18089.55
C0167,2022-01-01,18188.49
C0167,2022-02-01,18721.75
C0167,2022-03-01,19042.25
C0167,2022-04-01,19552.24
C0167,2022-05-01,19784.83
C0167,2022-06-01,20038.53
C0167,2022-07-01,19999.76
C0167,2022-08-01,19666.43
C0167,2022-09-01,19605.42
C0167,2022-10-01,20206.7
C0167,2022-11-01,20838.5
C0167,2022-12-01,21511.76
C0167,2023-01-01,21699.9
C0167,2023-02-01,21897.33
C0167,2023-03-01,22284.35
C0167,2023-04-01,22270.65
C0167,2023-05-01,22160.49
C0167,2023-06-01,22241.7
C0167,2023-07-01,22706.43
C0167,2023-08-01,23321.24
C0167,2023-09-01,23491.46
C0167,2023-10-01,23995.49
C0167,2023-11-01,23863.7
C0167,2023-12-01,24196.32
C0168,2021-06-01,12077.48
C0168,2021-07-01,12381.98
C0168,2021-08-01,12454.5
C0168,2021-09-01,12535.78
C0168,2021-10-01,12767.2
C0168,2021-11-01,12938.1
C0168,2021-12-01,13309.61
C0168,2022-01-01,13734.02
C0168,2022-02-01,13797.47
C0168,2022-03-01,13639.35
C0168,2022-04-01,13748.96
C0168,2022-05-01,13604.03
C0168,2022-06-01,13848.95
C0168,2022-07-01,13943.28
C0168,2022-08-01,14016.29
C0168,2022-09-01,14120.42
C0168,2022-10-01,13872.14
C0168,2022-11-01,13687.06
C0168,2022-12-01,13841.38
C0168,2023-01-01,13844.1
C0168,2023-02-01,13931.09
C0168,2023-03-01,13899.56
C0168,2023-04-01,13870.77
C0168,2023-05-01,14150.81
C0168,2023-06-01,13977.22
C0168,2023-07-01,14183.4
C0168,2023-08-01,14307.43
C0168,2023-09-01,14654.1
C0168,2023-10-01,14683.05
C0168,2023-11-01,15498.12
C0168,2023-12-01,16082.48
C0169,2023-06-01,26147.0
C0169,2023-07-01,26622.32
C0169,2023-08-01,26468.46
C0169,2023-09-01,26539.07
C0169,2023-10-01,26983.84
C0169,2023-11-01,27201.92
C0169,2023-12-01,26995.96
C0170,2022-07-01,24883.47
C0170,2022-08-01,25479.64
C0170,2022-09-01,25641.3
C0170,2022-10-01,26167.12
C0170,2022-11-01,26901.5
C0170,2022-12-01,27224.62
C0170,2023-01-01,27733.33
C0170,2023-02-01,27826.86
C0170,2023-03-01,27708.29
C0170,2023-04-01,27624.75
C0170,2023-05-01,28120.67
C0170,2023-06-01,28294.63
C0170,2023-07-01,28803.12
C0170,2023-08-01,29410.73
C0170,2023-09-01,28843.98
C0170,2023-10-01,29010.75
C0170,2023-11-01,29028.46
C0170,2023-12-01,29471.06
C0171,2023-03-01,27852.08
C0171,2023-04-01,28768.94
C0171,2023-05-01,29848.38
C0171,2023-06-01,30379.56
C0171,2023-07-01,30897.43
C0171,2023-08-01,31307.4
C0171,2023-09-01,31503.15
C0171,2023-10-01,31516.81
C0171,2023-11-01,31277.32
C0171,2023-12-01,31813.73
C0172,2023-06-01,25102.29
C0172,2023-07-01,25665.0
C0172,2023-08-01,26377.03
C0172,2023-09-01,26683.2
C0172,2023-10-01,26822.04
C0172,2023-11-01,27935.3
C0172,2023-12-01,27844.9
C0173,2022-07-01,21376.74
C0173,2022-08-01,20937.56
C0173,2022-09-01,21086.24
C0173,2022-10-01,21649.18
C0173,2022-11-01,21351.99
C0173,2022-12-01,21572.93
C0173,2023-01-01,21819.74
C0173,2023-02-01,21855.74
C0173,2023-03-01,22596.84
C0173,2023-04-01,22467.19
C0173,2023-05-01,23037.46
C0173,2023-06-01,23512.9
C0173,2023-07-01,24241.11
C0173,2023-08-01,23758.87
C0173,2023-09-01,23790.56
C0173,2023-10-01,23996.19
C0173,2023-11-01,24236.08
C0173,2023-12-01,24368.46
C0174,2023-03-01,27540.47
C0174,2023-04-01,27544.58
C0174,2023-05-01,27483.53
C0174,2023-06-01,27547.26
C0174,2023-07-01,28027.38
C0174,2023-08-01,28439.61
C0174,2023-09-01,28161.84
C0174,2023-10-01,28517.93
C0174,2023-11-01,28570.41
C0174,2023-12-01,28791.52
C0175,2022-08-01,14143.27
C0175,2022-09-01,14269.22
C0175,2022-10-01,14396.88
C0175,2022-11-01,14487.66
C0175,2022-12-01,14584.05
C0175,2023-01-01,14671.36
C0175,2023-02-01,15022.59
C0175,2023-03-01,15415.36
C0175,2023-04-01,15685.49
C0175,2023-05-01,15603.92
C0175,2023-06-01,15880.08
C0175,2023-07-01,15669.28
C0175,2023-08-01,15949.77
C0175,2023-09-01,15765.76
C0175,2023-10-01,16019.55
C0175,2023-11-01,15973.16
C0175,2023-12-01,15806.96
C0176,2021-01-01,26873.95
C0176,2021-02-01,27055.1
C0176,2021-03-01,27828.65
C0176,2021-04-01,27382.42
C0176,2021-05-01,27772.59
C0176,2021-06-01,28403.96
C0176,2021-07-01,28056.18
C0176,2021-08-01,27797.72
C0176,2021-09-01,28030.34
C0176,2021-10-01,28335.64
C0176,2021-11-01,28475.13
C0176,2021-12-01,29100.09
C0176,2022-01-01,29636.67
C0176,2022-02-01,29422.03
C0176,2022-03-01,30039.12
C0176,2022-04-01,30902.53
C0176,2022-05-01,31298.36
C0176,2022-06-01,31762.73
C0176,2022-07-01,31142.59
C0176,2022-08-01,31707.55
C0176,2022-09-01,32364.53
C0176,2022-10-01,32418.28
C0176,2022-11-01,32558.97
C0176,2022-12-01,32643.27
C0176,2023-01-01,32603.71
C0176,2023-02-01,33156.73
C0176,2023-03-01,32740.88
C0176,2023-04-01,32190.21
C0176,2023-05-01,32921.83
C0176,2023-06-01,32667.67
C0176,2023-07-01,32619.51
C0176,2023-08-01,33134.22
C0176,2023-09-01,33062.48
C0176,2023-10-01,32911.01
C0176,2023-11-01,33722.86
C0176,2023-12-01,33980.69
C0177,2023-02-01,22589.44
C0177,2023-03-01,22741.25
C0177,2023-04-01,22500.5
C0177,2023-05-01,22600.62
C0177,2023-06-01,23049.48
C0177,2023-07-01,23264.21
C0177,2023-08-01,23850.82
C0177,2023-09-01,24063.23
C0177,2023-10-01,24262.45
C0177,2023-11-01,24672.18
C0177,2023-12-01,24243.19
C0178,2021-06-01,27862.29
C0178,2021-07-01,28848.63
C0178,2021-08-01,28846.9
C0178,2021-09-01,28584.72
C0178,2021-10-01,28583.06
C0178,2021-11-01,29081.29
C0178,2021-12-01,29127.98
C0178,2022-01-01,29385.8
C0178,2022-02-01,29516.97
C0178,2022-03-01,29895.69
C0178,2022-04-01,30105.31
C0178,2022-05-01,29934.81
C0178,2022-06-01,30409.69
C0178,2022-07-01,30391.21
C0178,2022-08-01,30861.7
C0178,2022-09-01,30341.24
C0178,2022-10-01,30745.0
C0178,2022-11-01,30450.46
C0178,2022-12-01,30662.72
C0178,2023-01-01,30398.99
C0178,2023-02-01,30838.0
C0178,2023-03-01,30680.76
C0178,2023-04-01,30178.32
C0178,2023-05-01,30778.66
C0178,2023-06-01,30763.05
C0178,2023-07-01,30542.62
C0178,2023-08-01,31172.17
C0178,2023-09-01,31267.65
C0178,2023-10-01,31313.79
C0178,2023-11-01,31132.41
C0178,2023-12-01,30963.59
C0179,2022-03-01,19006.91
C0179,2022-04-01,19229.29
C0179,2022-05-01,19083.16
C0179,2022-06-01,19372.74
C0179,2022-07-01,19407.92
C0179,2022-08-01,19104.98
C0179,2022-09-01,19245.08
C0179,2022-10-01,19314.63
C0179,2022-11-01,19539.59
C0179,2022-12-01,19848.63
C0179,2023-01-01,19928.21
C0179,2023-02-01,19854.34
C0179,2023-03-01,19662.74
C0179,2023-04-01,19482.0
C0179,2023-05-01,19195.65
C0179,2023-06-01,19914.61
C0179,2023-07-01,20405.26
C0179,2023-08-01,20473.21
C0179,2023-09-01,20786.53
C0179,2023-10-01,20727.03
C0179,2023-11-01,20914.79
C0179,2023-12-01,20435.88
C0180,2022-04-01,25804.7
C0180,2022-05-01,25780.6
C0180,2022-06-01,25771.81
C0180,2022-07-01,25830.69
C0180,2022-08-01,26456.75
C0180,2022-09-01,26659.18
C0180,2022-10-01,26359.83
C0180,2022-11-01,26496.54
C0180,2022-12-01,26752.84
C0180,2023-01-01,27460.68
C0180,2023-02-01,26894.61
C0180,2023-03-01,26795.65
C0180,2023-04-01,27282.1
C0180,2023-05-01,26698.29
C0180,2023-06-01,26757.75
C0180,2023-07-01,26579.59
C0180,2023-08-01,27382.78
C0180,2023-09-01,28764.3
C0180,2023-10-01,28435.68
C0180,2023-11-01,28588.37
C0180,2023-12-01,28723.01
C0181,2022-03-01,21252.07
C0181,2022-04-01,21323.34
C0181,2022-05-01,21231.61
C0181,2022-06-01,20960.74
C0181,2022-07-01,20769.74
C0181,2022-08-01,21056.87
C0181,2022-09-01,20846.42
C0181,2022-10-01,21433.69
C0181,2022-11-01,21963.17
C0181,2022-12-01,22732.3
C0181,2023-01-01,22986.1
C0181,2023-02-01,23358.59
C0181,2023-03-01,23351.1
C0181,2023-04-01,22886.51
C0181,2023-05-01,23152.01
C0181,2023-06-01,23652.8
C0181,2023-07-01,23074.61
C0181,2023-08-01,23154.09
C0181,2023-09-01,23654.39
C0181,2023-10-01,23776.94
C0181,2023-11-01,23439.45
C0181,2023-12-01,23082.63
C0182,2023-06-01,24255.67
C0182,2023-07-01,24657.2
C0182,2023-08-01,24725.7
C0182,2023-09-01,24540.59
C0182,2023-10-01,24823.86
C0182,2023-11-01,24992.76
C0182,2023-12-01,25425.17
C0183,2021-06-01,13902.88
C0183,2021-07-01,14409.53
C0183,2021-08-01,14466.89
C0183,2021-09-01,15026.02
C0183,2021-10-01,15666.82
C0183,2021-11-01,15847.65
C0183,2021-12-01,16136.62
C0183,2022-01-01,15968.49
C0183,2022-02-01,16126.55
C0183,2022-03-01,16393.71
C0183,2022-04-01,16386.31
C0183,2022-05-01,16808.18
C0183,2022-06-01,17209.72
C0183,2022-07-01,17777.39
C0183,2022-08-01,18032.14
C0183,2022-09-01,17979.65
C0183,2022-10-01,17770.67
C0183,2022-11-01,18150.85
C0183,2022-12-01,17982.92
C0183,2023-01-01,18132.83
C0183,2023-02-01,18067.25
C0183,2023-03-01,18059.11
C0183,2023-04-01,18455.58
C0183,2023-05-01,18791.75
C0183,2023-06-01,19229.32
C0183,2023-07-01,19572.51
C0183,2023-08-01,19510.43
C0183,2023-09-01,19739.16
C0183,2023-10-01,19851.75
C0183,2023-11-01,19725.99
C0183,2023-12-01,19828.5
C0184,2021-01-01,16453.49
C0184,2021-02-01,16511.43
C0184,2021-03-01,17152.86
C0184,2021-04-01,17472.06
C0184,2021-05-01,17723.16
C0184,2021-06-01,18153.01
C0184,2021-07-01,18371.0
C0184,2021-08-01,18128.13
C0184,2021-09-01,18027.1
C0184,2021-10-01,18268.9
C0184,2021-11-01,18094.16
C0184,2021-12-01,18111.31
C0184,2022-01-01,18321.69
C0184,2022-02-01,18630.57
C0184,2022-03-01,19167.45
C0184,2022-04-01,19505.75
C0184,2022-05-01,20154.73
C0184,2022-06-01,20811.59
C0184,2022-07-01,20937.25
C0184,2022-08-01,21960.4
C0184,2022-09-01,21164.44
C0184,2022-10-01,21128.52
C0184,2022-11-01,21243.75
C0184,2022-12-01,21910.18
C0184,2023-01-01,22409.87
C0184,2023-02-01,22378.91
C0184,2023-03-01,23075.93
C0184,2023-04-01,22808.3
C0184,2023-05-01,22515.82
C0184,2023-06-01,22602.58
C0184,2023-07-01,23028.81
C0184,2023-08-01,23472.44
C0184,2023-09-01,23518.01
C0184,2023-10-01,23632.67
C0184,2023-11-01,24566.67
C0184,2023-12-01,24910.99
C0185,2023-06-01,29080.14
C0185,2023-07-01,29828.65
C0185,2023-08-01,29405.78
C0185,2023-09-01,29686.31
C0185,2023-10-01,29671.06
C0185,2023-11-01,30152.56
C0185,2023-12-01,29986.93
C0186,2023-01-01,14709.84
C0186,2023-02-01,14716.77
C0186,2023-03-01,14619.01
C0186,2023-04-01,14618.7
C0186,2023-05-01,14740.1
C0186,2023-06-01,14923.67
C0186,2023-07-01,14923.39
C0186,2023-08-01,14858.27
C0186,2023-09-01,14775.38
C0186,2023-10-01,14796.14
C0186,2023-11-01,14626.07
C0186,2023-12-01,14627.96
C0187,2022-03-01,27360.75
C0187,2022-04-01,27293.05
C0187,2022-05-01,27585.51
C0187,2022-06-01,27578.23
C0187,2022-07-01,27668.53
C0187,2022-08-01,27886.84
C0187,2022-09-01,28265.63
C0187,2022-10-01,28160.29
C0187,2022-11-01,28317.55
C0187,2022-12-01,28379.06
C0187,2023-01-01,28539.14
C0187,2023-02-01,28602.72
C0187,2023-03-01,29411.1
C0187,2023-04-01,29596.99
C0187,2023-05-01,30624.99
C0187,2023-06-01,30837.95
C0187,2023-07-01,30872.19
C0187,2023-08-01,30976.33
C0187,2023-09-01,30980.93
C0187,2023-10-01,32165.01
C0187,2023-11-01,32084.98
C0187,2023-12-01,32741.29
C0188,2022-01-01,18674.03
C0188,2022-02-01,18649.63
C0188,2022-03-01,18779.15
C0188,2022-04-01,19614.35
C0188,2022-05-01,20045.85
C0188,2022-06-01,20808.33
C0188,2022-07-01,20855.58
C0188,2022-08-01,21039.79
C0188,2022-09-01,20886.1
C0188,2022-10-01,20918.22
C0188,2022-11-01,21041.91
C0188,2022-12-01,21044.91
C0188,2023-01-01,20971.87
C0188,2023-02-01,21091.84
C0188,2023-03-01,21107.61
C0188,2023-04-01,21453.56
C0188,2023-05-01,20859.72
C0188,2023-06-01,20985.28
C0188,2023-07-01,20783.52
C0188,2023-08-01,21160.52
C0188,2023-09-01,21613.59
C0188,2023-10-01,21372.06
C0188,2023-11-01,21260.5
C0188,2023-12-01,21416.24
C0189,2021-04-01,16291.41
C0189,2021-05-01,16702.48
C0189,2021-06-01,16775.03
C0189,2021-07-01,17249.39
C0189,2021-08-01,17461.99
C0189,2021-09-01,17418.67
C0189,2021-10-01,17410.38
C0189,2021-11-01,17911.86
C0189,2021-12-01,18002.54
C0189,2022-01-01,17915.22
C0189,2022-02-01,18492.85
C0189,2022-03-01,18691.83
C0189,2022-04-01,18999.81
C0189,2022-05-01,19415.61
C0189,2022-06-01,19026.39
C0189,2022-07-01,19102.15
C0189,2022-08-01,18864.86
C0189,2022-09-01,18200.57
C0189,2022-10-01,18113.24
C0189,2022-11-01,18547.97
C0189,2022-12-01,18374.21
C0189,2023-01-01,18996.99
C0189,2023-02-01,18714.56
C0189,2023-03-01,18802.1
C0189,2023-04-01,19291.83
C0189,2023-05-01,19714.79
C0189,2023-06-01,20174.51
C0189,2023-07-01,20120.13
C0189,2023-08-01,19716.92
C0189,2023-09-01,19851.0
C0189,2023-10-01,19884.67
C0189,2023-11-01,19491.88
C0189,2023-12-01,19884.19
C0190,2021-11-01,13785.43
C0190,2021-12-01,13735.44
C0190,2022-01-01,14289.01
C0190,2022-02-01,14330.28
C0190,2022-03-01,15114.7
C0190,2022-04-01,15198.62
C0190,2022-05-01,15418.63
C0190,2022-06-01,15520.52
C0190,2022-07-01,15507.45
C0190,2022-08-01,15140.33
C0190,2022-09-01,15269.18
C0190,2022-10-01,15155.36
C0190,2022-11-01,15322.13
C0190,2022-12-01,15369.73
C0190,2023-01-01,15651.03
C0190,2023-02-01,15754.03
C0190,2023-03-01,15960.71
C0190,2023-04-01,16365.96
C0190,2023-05-01,16369.98
C0190,2023-06-01,16586.7
C0190,2023-07-01,16683.41
C0190,2023-08-01,16852.45
C0190,2023-09-01,16977.04
C0190,2023-10-01,16953.42
C0190,2023-11-01,17293.52
C0190,2023-12-01,16815.67
C0191,2021-03-01,22361.9
C0191,2021-04-01,22433.79
C0191,2021-05-01,22464.77
C0191,2021-06-01,22479.04
C0191,2021-07-01,22635.65
C0191,2021-08-01,22523.27
C0191,2021-09-01,23285.01
C0191,2021-10-01,23317.24
C0191,2021-11-01,23269.11
C0191,2021-12-01,23679.35
C0191,2022-01-01,23611.88
C0191,2022-02-01,23984.02
C0191,2022-03-01,23956.07
C0191,2022-04-01,24982.19
C0191,2022-05-01,25854.02
C0191,2022-06-01,26493.52
C0191,2022-07-01,26201.79
C0191,2022-08-01,26537.51
C0191,2022-09-01,26100.62
C0191,2022-10-01,25893.21
C0191,2022-11-01,26154.22
C0191,2022-12-01,26263.54
C0191,2023-01-01,25718.14
C0191,2023-02-01,26457.14
C0191,2023-03-01,26169.69
C0191,2023-04-01,26981.84
C0191,2023-05-01,27548.45
C0191,2023-06-01,27622.72
C0191,2023-07-01,27518.74
C0191,2023-08-01,27083.89
C0191,2023-09-01,27602.28
C0191,2023-10-01,27988.47
C0191,2023-11-01,28256.73
C0191,2023-12-01,28531.66
C0192,2022-12-01,24589.25
C0192,2023-01-01,24791.81
C0192,2023-02-01,24611.53
C0192,2023-03-01,24990.42
C0192,2023-04-01,24983.45
C0192,2023-05-01,25082.54
C0192,2023-06-01,25218.28
C0192,2023-07-01,25368.46
C0192,2023-08-01,26007.49
C0192,2023-09-01,26586.33
C0192,2023-10-01,26740.25
C0192,2023-11-01,27395.01
C0192,2023-12-01,27504.89
C0193,2021-03-01,19231.41
C0193,2021-04-01,19101.79
C0193,2021-05-01,19581.74
C0193,2021-06-01,19804.6
C0193,2021-07-01,20201.46
C0193,2021-08-01,20200.21
C0193,2021-09-01,20595.13
C0193,2021-10-01,21193.83
C0193,2021-11-01,21876.65
C0193,2021-12-01,22831.0
C0193,2022-01-01,23135.83
C0193,2022-02-01,23772.75
C0193,2022-03-01,23902.4
C0193,2022-04-01,23867.21
C0193,2022-05-01,23972.73
C0193,2022-06-01,24553.85
C0193,2022-07-01,24795.2
C0193,2022-08-01,25055.97
C0193,2022-09-01,24838.34
C0193,2022-10-01,25212.25
C0193,2022-11-01,25138.76
C0193,2022-12-01,25542.93
C0193,2023-01-01,25500.83
C0193,2023-02-01,26141.16
C0193,2023-03-01,26263.63
C0193,2023-04-01,26122.49
C0193,2023-05-01,26078.91
C0193,2023-06-01,26303.63
C0193,2023-07-01,26417.61
C0193,2023-08-01,26428.11
C0193,2023-09-01,26924.38
C0193,2023-10-01,27208.2
C0193,2023-11-01,27312.52
C0193,2023-12-01,27246.46
C0194,2021-07-01,15670.18
C0194,2021-08-01,15816.77
C0194,2021-09-01,16028.17
C0194,2021-10-01,16373.65
C0194,2021-11-01,16295.82
C0194,2021-12-01,16840.11
C0194,2022-01-01,16768.2
C0194,2022-02-01,16867.53
C0194,2022-03-01,17286.54
C0194,2022-04-01,17329.0
C0194,2022-05-01,17894.31
C0194,2022-06-01,18178.48
C0194,2022-07-01,18611.88
C0194,2022-08-01,18446.3
C0194,2022-09-01,18750.22
C0194,2022-10-01,19800.51
C0194,2022-11-01,19986.67
C0194,2022-12-01,20063.16
C0194,2023-01-01,19694.01
C0194,2023-02-01,20229.4
C0194,2023-03-01,20519.49
C0194,2023-04-01,20873.86
C0194,2023-05-01,20893.19
C0194,2023-06-01,21492.37
C0194,2023-07-01,21581.65
C0194,2023-08-01,21325.81
C0194,2023-09-01,20783.31
C0194,2023-10-01,21120.28
C0194,2023-11-01,21381.61
C0194,2023-12-01,21756.3
C0195,2022-06-01,15009.59
C0195,2022-07-01,15025.18
C0195,2022-08-01,14911.5
C0195,2022-09-01,15056.17
C0195,2022-10-01,14980.34
C0195,2022-11-01,15079.4
C0195,2022-12-01,15398.8
C0195,2023-01-01,15845.75
C0195,2023-02-01,15911.01
C0195,2023-03-01,16286.72
C0195,2023-04-01,15993.86
C0195,2023-05-01,16375.57
C0195,2023-06-01,16202.02
C0195,2023-07-01,16388.73
C0195,2023-08-01,16608.96
C0195,2023-09-01,16873.46
C0195,2023-10-01,17492.99
C0195,2023-11-01,17690.84
C0195,2023-12-01,17534.13
C0196,2021-10-01,15797.94
C0196,2021-11-01,15804.21
C0196,2021-12-01,16311.65
C0196,2022-01-01,16063.13
C0196,2022-02-01,16721.31
C0196,2022-03-01,17122.63
C0196,2022-04-01,17418.84
C0196,2022-05-01,17761.61
C0196,2022-06-01,17972.47
C0196,2022-07-01,17978.56
C0196,2022-08-01,18035.06
C0196,2022-09-01,18464.78
C0196,2022-10-01,18751.68
C0196,2022-11-01,18969.12
C0196,2022-12-01,19134.68
C0196,2023-01-01,19683.09
C0196,2023-02-01,19926.4
C0196,2023-03-01,20071.94
C0196,2023-04-01,20282.9
C0196,2023-05-01,20129.16
C0196,2023-06-01,20152.3
C0196,2023-07-01,20241.44
C0196,2023-08-01,20466.36
C0196,2023-09-01,20198.78
C0196,2023-10-01,20661.11
C0196,2023-11-01,20543.09
C0196,2023-12-01,20070.46
C0197,2022-10-01,12224.95
C0197,2022-11-01,12296.66
C0197,2022-12-01,12536.92
C0197,2023-01-01,12470.74
C0197,2023-02-01,12734.06
C0197,2023-03-01,12838.3
C0197,2023-04-01,12822.24
C0197,2023-05-01,12563.94
C0197,2023-06-01,12392.66
C0197,2023-07-01,12402.66
C0197,2023-08-01,12612.11
C0197,2023-09-01,12626.57
C0197,2023-10-01,12870.31
C0197,2023-11-01,12825.43
C0197,2023-12-01,12965.02
C0198,2023-04-01,14622.32
C0198,2023-05-01,14852.14
C0198,2023-06-01,15105.75
C0198,2023-07-01,15178.99
C0198,2023-08-01,15287.97
C0198,2023-09-01,15380.6
C0198,2023-10-01,15450.59
C0198,2023-11-01,15304.52
C0198,2023-12-01,16064.72
C0199,2021-11-01,21556.07
